TRAPX	TRAPY
50144	118720
50080	119072
50560	118304
50560	118592
50400	118816
50560	119584
50912	118304
50912	118592
51104	118784
51104	119040
50944	119200
50912	119488
51296	118720
51328	119072
53056	118848
53216	118880
53216	119104
53088	119136
53632	118368
53440	118560
53632	119712
53728	119456
53600	118848
53760	118528
53920	118528
54080	118400
53920	119424
53952	119680
54240	118912
54208	119200
53824	119008
54048	119296
54080	118784
54400	119200
56544	118848
56672	119264
57216	118624
56928	119552
57152	119040
57344	119616
57440	118880
