TRAPX	TRAPY
62464	124992
62464	125024
62464	125056
62464	125088
62464	125120
62464	125152
62432	124896
62432	124832
62432	124864
62400	124800
62400	124832
62400	124864
62400	124896
62432	125376
62432	125344
62432	125312
62432	125280
62432	125216
62432	125248
62432	125184
62432	125152
62432	125120
62432	125056
62432	125088
62432	125024
62432	124992
62432	124960
62432	124928
62400	124928
62400	124960
62400	124992
62400	125024
62400	125056
62400	125088
62400	125120
62400	125152
62400	125184
62400	125216
62400	125248
62400	125280
62400	125312
62400	125344
62400	125408
62400	125376
62400	125440
62400	125472
