TRAPX	TRAPY
60160	127808
60064	128704
60320	128288
60256	129312
60320	130144
60768	127616
60480	127328
60544	127936
60864	128192
60896	128704
60416	128832
60608	128512
60896	129664
60896	129184
60608	129248
60800	130016
60480	129696
60896	130816
60576	130496
61376	127968
61312	127520
61056	127872
60992	127360
61376	127040
61152	128448
61216	128960
61216	129600
61088	130464
61248	130048
61856	127520
61568	127616
61696	127072
61760	128672
61472	128736
61600	128320
61920	129696
61760	129280
61568	129824
61472	129248
61472	130336
62080	127296
62208	127936
62400	128896
62176	128576
61952	128160
61984	128928
62336	129440
62112	129344
62496	127616
62528	128384
