NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Lý Cổ Nạp Tư	0	978	3	5	60	1	20	20	20	20	20	1		51008	101536		1		
to_exit529	1															\setting\map\map_info\funiushanzhuang\trap\to_exit529.txt			
Rời khỏi	0	2525	4	5	1	1	20	20	20	20	20	1		51456	102176		1		
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		49728	101248		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		50048	100992		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		50048	101408		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		50368	101184		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		50592	101024		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		50272	100704		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		50272	101696		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		50752	101344		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		51744	100704		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		51968	100544		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		51904	101152		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		52128	101056		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		52224	100832		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		52416	101248		1		2
Khoái Công Thủ	0	977	0	5	65	1	20	20	20	20	20	1		52288	101568		1		2
