TRAPX	TRAPY
49824	106944
49856	106976
49888	107008
49920	107040
49952	107072
49984	107104
50016	107136
50048	107168
49792	106912
49824	106912
49856	106944
49888	106976
49920	107008
49952	107040
49984	107072
50016	107104
50048	107136
50080	107168
50080	107200
51104	107328
51136	107296
51168	107264
51072	107360
51072	107328
51104	107296
51136	107264
51168	107232
51392	105440
51360	105408
51360	105440
51328	105376
51328	105408
51424	105472
51456	105504
51488	105536
51520	105568
51552	105600
51584	105632
51616	105664
51392	105472
51424	105504
51456	105536
51488	105568
51520	105600
51552	105632
51584	105664
51616	105696
51648	105696
51200	107232
51232	107200
51264	107168
51200	107200
51232	107168
