TRAPX	TRAPY
49728	107104
49760	107136
49792	107168
49824	107200
49856	107232
49888	107264
49920	107296
49696	107072
49696	107104
49728	107136
49760	107168
49824	107200
49792	107200
49824	107232
49856	107264
49888	107296
49952	107328
49920	107328
49664	107040
49664	107072
51168	107456
51136	107488
51168	107488
51520	105408
51552	105440
51488	105376
51456	105344
51488	105344
51520	105376
51552	105408
51584	105440
51648	105536
51616	105504
51584	105472
51616	105472
51648	105504
51680	105536
51200	107424
51232	107392
51264	107360
51328	107296
51296	107328
51360	107264
51200	107456
51232	107424
51264	107392
51296	107360
51328	107328
51360	107296
51392	107232
51392	107264
