TRAPX	TRAPY
55712	104000
55776	104320
55584	104192
55456	104384
55616	104576
55328	104576
55488	104768
55616	104960
55744	104768
55744	105120
55840	103776
56000	104000
55904	104160
55904	104480
55872	104928
55872	105280
56000	105088
56096	104864
56064	105440
56192	105216
56256	105600
56800	104768
56672	104960
56800	105088
56544	105152
56672	105312
56352	105376
56544	105504
56416	105728
56928	104896
53312	125888
53536	125824
53760	126016
53760	126336
56128	126144
56352	126080
56576	126272
56544	126592
