NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
to_xiaoguaijian	1															\setting\map\map_info\shenmibaoku\trap\to_xiaoguaijian.txt			
to_xuanzejian	1															\setting\map\map_info\shenmibaoku\trap\to_xuanzejian.txt			
to_fantanjian	1															\setting\map\map_info\shenmibaoku\trap\to_fantanjian.txt			
to_xiaoboss	1															\setting\map\map_info\shenmibaoku\trap\to_xiaoboss.txt			
to_yunxuanjian	1															\setting\map\map_info\shenmibaoku\trap\to_yunxuanjian.txt			
to_tianjian	1															\setting\map\map_info\shenmibaoku\trap\to_tianjian.txt			
to_dijian	1															\setting\map\map_info\shenmibaoku\trap\to_dijian.txt			
to_rijian	1															\setting\map\map_info\shenmibaoku\trap\to_rijian.txt			
to_yuejian	1															\setting\map\map_info\shenmibaoku\trap\to_yuejian.txt			
to_qinglongjian	1															\setting\map\map_info\shenmibaoku\trap\to_qinglongjian.txt			
to_baihujian	1															\setting\map\map_info\shenmibaoku\trap\to_baihujian.txt			
to_zhuquejian	1															\setting\map\map_info\shenmibaoku\trap\to_zhuquejian.txt			
to_xuanwujian	1															\setting\map\map_info\shenmibaoku\trap\to_xuanwujian.txt			
to_mima1_1	1															\setting\map\map_info\shenmibaoku\trap\to_mima1_1.txt			
to_mima1_2	1															\setting\map\map_info\shenmibaoku\trap\to_mima1_2.txt			
to_mima2	1															\setting\map\map_info\shenmibaoku\trap\to_mima2.txt			
to_mima3	1															\setting\map\map_info\shenmibaoku\trap\to_mima3.txt			
to_mima4	1															\setting\map\map_info\shenmibaoku\trap\to_mima4.txt			
to_mima5_1	1															\setting\map\map_info\shenmibaoku\trap\to_mima5_1.txt			
to_mima5_2	1															\setting\map\map_info\shenmibaoku\trap\to_mima5_2.txt			
to_mima6	1															\setting\map\map_info\shenmibaoku\trap\to_mima6.txt			
to_mima7	1															\setting\map\map_info\shenmibaoku\trap\to_mima7.txt			
to_mima8	1															\setting\map\map_info\shenmibaoku\trap\to_mima8.txt			
to_dileizhen	1															\setting\map\map_info\shenmibaoku\trap\to_dileizhen.txt			
to_fuzhijian	1															\setting\map\map_info\shenmibaoku\trap\to_fuzhijian.txt			
to_jisujian	1															\setting\map\map_info\shenmibaoku\trap\to_jisujian.txt			
to_xiuxijian_1	1															\setting\map\map_info\shenmibaoku\trap\to_xiuxijian_1.txt			
to_xiuxijian_2	1															\setting\map\map_info\shenmibaoku\trap\to_xiuxijian_2.txt			
to_xiuxijian_3	1															\setting\map\map_info\shenmibaoku\trap\to_xiuxijian_3.txt			
to_xiuxijian_4	1															\setting\map\map_info\shenmibaoku\trap\to_xiuxijian_4.txt			
to_xiuxijian_5	1															\setting\map\map_info\shenmibaoku\trap\to_xiuxijian_5.txt			
to_boss	1															\setting\map\map_info\shenmibaoku\trap\to_boss.txt			
to_baoxiangjian	1															\setting\map\map_info\shenmibaoku\trap\to_baoxiangjian.txt			
to_chukou	1															\setting\map\map_info\shenmibaoku\trap\to_chukou.txt			
to_tiandiriyue	1															\setting\map\map_info\shenmibaoku\trap\to_tiandiriyue.txt			
to_qinglongbaihu	1															\setting\map\map_info\shenmibaoku\trap\to_qinglongbaihu.txt			
