TRAPX	TRAPY
49856	108352
49792	108288
49728	108224
49664	108160
49728	108064
49792	108000
49856	107904
49920	107840
49984	107776
50048	107712
50112	107648
50144	108640
50240	107488
50304	107424
50400	107424
50496	107488
50176	107552
50592	107584
50656	108736
50592	108800
50496	108864
50400	108896
50336	108832
50272	108768
50208	108704
50688	107680
50752	107744
50816	107808
50880	107872
50944	107936
51008	108000
51072	108064
51136	108128
51136	108224
51072	108288
51008	108352
50944	108448
50880	108512
50784	108576
50720	108672
