TRAPX	TRAPY
45024	108992
45472	108544
45312	109376
45408	111200
46016	108096
45792	109056
46272	107744
46112	108576
46560	110048
46080	112000
46592	108192
46912	109696
47328	106816
47360	109312
47392	110176
47104	110592
47552	111168
47360	112992
47680	106432
48064	106656
47744	106816
47872	108736
47808	110784
47840	111520
47840	113312
48256	105856
48256	108352
48608	108000
48192	111104
48416	112000
48544	114240
48704	105472
48896	105952
48896	107648
48800	111744
48768	112384
49088	111936
49216	108064
49632	108256
49568	111584
49920	106752
49952	111136
49728	111392
49888	113376
50080	114144
50240	107168
50208	106528
50592	109088
50432	109408
50560	110528
50176	110944
50336	113280
50784	107296
51072	109440
50912	110112
51008	112608
50688	113568
51392	108224
51264	112960
51776	108288
52096	110720
51776	111008
52256	108544
52608	110944
52352	111232
52448	111744
53184	110432
52864	109984
53056	109632
53024	111136
53632	110560
