NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Thạch Hiên Viên	0	46	3	5	150	1	20	20	20	20	20	1		51968	101344		1		
Thôi Xuất Trần	0	47	0	5	35	1	20	20	20	20	20	1		52480	100928		1		1
Đệ Tử Cái Bang	0	1413	3	5	60	1	20	20	20	20	20	1				\setting\map\map_info\yanziwu_1_wyxz\npc\gaibangdizi.txt	1		
Môn đồ Không Động	0	33	3	5	60	1	20	20	20	20	20	1		51008	101440		1		
Môn đồ Thanh Thành	0	34	3	5	60	1	20	20	20	20	20	1		51456	101088		1		
Môn đồ Tích Lịch Hỏa Lôi	0	35	3	5	60	1	20	20	20	20	20	1		51456	100576		1		
Thiết Vệ Nhất Phẩm Đường	0	178	3	5	60	1	20	20	20	20	20	1		51328	101376		1		
Long Khiếu Thiên	0	150	3	5	60	1	20	20	20	20	20	1		51744	100992		1		
Tuyệt Trần Tử	0	151	3	5	60	1	20	20	20	20	20	1		51840	100448		1		
Truyền Nhân Thiên Long Môn	0	191	3	5	60	1	20	20	20	20	20	1		52160	101824		1		
Thủ Lĩnh Địa Đường Đao	0	192	3	5	60	1	20	20	20	20	20	1		52064	102112		1		
Tướng Sĩ	0	1491	3	5	60	1	20	20	20	20	20	1		51968	102400		1		
Thiết Phù Đồ Cao Thủ	0	266	3	5	60	1	20	20	20	20	20	1		51744	102400		1		
Liễu Phàm	0	405	3	5	60	1	20	20	20	20	20	1		52352	101632		1		
Lạc Nhất Hạ	0	430	3	5	60	1	20	20	20	20	20	1		52544	102080		1		
Thôi Kiếm	0	3591	3	5	60	1	20	20	20	20	20	1		52960	101792		1		
Đến Tế Lễ Trường	0	2525	4	5	1	1	20	20	20	20	20	1		50656	102752		1		
wyxz2yanziwu	1															\setting\map\map_info\yanziwu_1_wyxz\trap\to_yanziwu.txt			
