TRAPX	TRAPY
64480	130624
64480	130592
64512	130656
64544	130688
64576	130720
64608	130752
64640	130784
64672	130816
64704	130848
64736	130880
64768	130912
64800	130944
64832	130976
64864	131008
64896	131040
64896	131008
64864	130976
64832	130944
64800	130912
64768	130880
64736	130848
64704	130816
64672	130784
64640	130752
64608	130720
64576	130688
64544	130656
64512	130624
64512	130592
64544	130624
64608	130688
64576	130656
64640	130720
64672	130752
64704	130784
64736	130816
64768	130848
64800	130880
64832	130912
64864	130944
64896	130976
