NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Gấu Con	0	2010	0	5	5	1	20	20	20	20	20	1	\setting\npc\droprate\droprate001.txt			\setting\map\map_info\meihualing\npc\area1.txt			
Hươu Thuần Dưỡng	0	2201	0	5	5	1	20	20	20	20	20	1	\setting\npc\droprate\droprate001.txt			\setting\map\map_info\meihualing\npc\area2.txt			
Khỉ Hoang Con	0	2202	0	5	5	1	20	20	20	20	20	1	\setting\npc\droprate\droprate001.txt			\setting\map\map_info\meihualing\npc\area3.txt			
Hổ Vàng	0	2009	0	5	5	1	20	20	20	20	20	1	\setting\npc\droprate\droprate001.txt			\setting\map\map_info\meihualing\npc\area4.txt			
to_daoxiangcun	1															\setting\map\map_info\meihualing\trap\to_daoxiangcun.txt			
Đạo Hương Thôn	0	2525	4	5	5	1	20	20	20	20	20	1		64224	129696				
Thẩm Thiết Thạch	0	3582	3	5	5	1	20	20	20	20	20	1		62336	123616		1		
Hứa Sĩ Vĩ	0	3583	3	5	5	1	20	20	20	20	20	1		62464	123744		1		
Điểm tìm đường Hươu Thuần Dưỡng	0	3597	5	5	5	1	20	20	20	20	20	1		61760	122112		1		
Điểm tìm đường Khỉ Hoang Con	0	3598	5	5	5	1	20	20	20	20	20	1		55424	120352		1		
Điểm tìm đường Hổ Vàng	0	3599	5	5	5	1	20	20	20	20	20	1		54624	112416		1		
Điểm tìm đường Gấu Con	0	3600	5	5	5	1	20	20	20	20	20	1		60576	112512		1		
Hươu Thuần Dưỡng-Điểm tìm đường 1	0	4675	5	5	1	1	20	20	20	20	20	1		59904	123776		1		
Hươu Thuần Dưỡng-Điểm tìm đường 2	0	4676	5	5	1	1	20	20	20	20	20	1		57760	126048		1		
Hươu Thuần Dưỡng-Điểm tìm đường 3	0	4677	5	5	1	1	20	20	20	20	20	1		60960	129248		1		
