TRAPX	TRAPY
48640	105376
48736	105088
48896	104896
49088	104832
49024	105216
48928	105440
48800	105728
49120	106016
49120	106304
49056	105792
49440	105408
49536	105152
49280	105248
49568	106400
49408	106208
49536	105952
49344	105888
49536	105632
49248	105632
49376	106560
50336	104288
50272	105184
50464	105376
50496	104960
50272	104800
50656	104768
50432	104608
50240	104544
50592	104448
50240	105888
50592	106272
50432	106112
50624	105888
50464	105728
50272	105568
50656	105568
50848	105312
50688	105120
50848	104928
50816	105728
50912	109120
51040	108864
51072	109376
51552	109024
51232	108704
51200	109152
51360	108992
51328	109536
51456	109344
51488	109920
51552	109632
51712	109376
51936	110208
52096	109696
51712	110144
51872	109664
51744	109792
51968	109984
52160	110016
52672	107488
52640	107136
52512	107296
52352	107264
52512	107712
52544	108032
52320	108000
52352	107584
52256	109760
53088	107104
53184	107392
52992	107392
52928	107040
52800	107232
53184	107936
53120	107648
52896	107648
52992	107968
52832	108128
52736	107840
53280	107616
54528	101280
54656	101536
54624	102240
54528	101920
54720	101856
54432	102176
54464	101568
54752	104768
54624	105024
54688	105440
54624	104576
54720	105792
54752	106176
54592	106048
54560	105536
54752	107808
54624	107584
54656	108032
54688	108416
54944	101184
54784	101280
54816	102112
55008	101760
54912	101504
55104	102080
55168	101536
55168	105120
55136	104800
54944	104480
54976	104896
55008	105312
54816	105152
55200	105472
55072	105696
55072	106080
54912	106368
54912	105952
54848	105536
55200	107264
55040	107424
55232	107616
55232	107968
55072	107776
54880	107552
55072	108064
55136	108448
54976	108320
54912	107872
54784	108160
55008	108736
54848	108608
55328	101312
55616	101632
55488	101408
55712	101408
55392	107456
55392	107840
55296	108320
55872	101376
55808	101824
