TRAPX	TRAPY
51168	110144
51008	110048
51072	110368
50880	110496
50848	110240
51040	111360
51104	111104
51040	110848
51104	110624
50880	111264
50848	111520
50848	111008
50784	110752
51136	111744
51264	110496
51456	110592
51552	111104
51488	110848
51456	111360
51360	111072
51264	111552
51264	111264
51264	110816
51456	111616
51328	111808
52032	111552
52096	111264
52160	111008
52160	111872
52128	112864
51904	113024
51840	113568
51808	113280
52032	113440
52096	113184
52032	114208
51904	114144
51776	113888
51904	113856
52096	113984
52096	113696
52544	110432
52640	110976
52640	111488
52416	110656
52416	111424
52256	111584
52256	111264
52224	110688
52384	110976
52608	110784
52512	111200
52704	111264
52640	111744
52416	111680
52544	112000
52352	112032
52288	113056
52544	112992
52416	112832
52256	112672
52256	113376
52352	113600
52480	113280
52704	113312
52576	113536
52288	114080
52544	114016
52288	113856
52576	113792
53152	109120
53088	109440
53184	109696
53216	109952
52864	110912
52768	110592
52896	111456
52928	111168
52800	111776
53376	108736
53248	108768
53312	109248
53440	109504
53440	109024
53664	108864
53664	109120
53568	109312
53408	109824
53664	109664
53632	109984
53536	112128
53536	112384
53664	113536
53408	112832
53568	113216
53568	112672
53536	112960
53728	113760
53888	109120
53856	109408
54208	109408
54048	109312
54048	109024
54208	109152
53920	109696
53856	109984
54080	109984
54176	109696
54016	112320
53760	112448
53824	112224
54048	112608
54176	112256
53760	113216
53760	112960
53888	113600
53824	112704
53984	112864
54048	113120
54240	113024
54176	113536
54016	113408
54432	110560
54560	110336
54560	110048
54720	109888
54752	110912
54368	110880
54592	110848
54560	111136
54688	111424
54688	110624
54272	112480
54272	112768
54304	113248
55232	110432
54976	110560
54880	109952
54816	110240
54848	110528
55072	110048
55040	110304
55232	111200
54944	111328
54816	111168
54976	110848
55072	111168
55232	110944
55712	108512
55712	108832
55776	109120
55744	109376
55296	110208
55296	110656
56032	108320
56256	108384
55968	108608
55936	108864
56000	109152
55968	109440
56192	108704
56256	108960
56224	109248
56256	109504
56032	109696
56064	111424
56256	111232
55904	111616
56128	111680
55808	111872
55872	112256
56064	111936
56160	112224
56128	112512
55904	112544
56064	113344
55904	112864
55808	113088
55840	113312
55872	113568
56288	113568
56128	113120
56128	112832
55840	113888
56096	114016
56064	113696
56480	108416
56352	108160
56704	108480
56416	108704
56480	109536
56480	109216
56480	108960
56704	108800
56704	109120
56672	109408
56576	111520
56320	111456
56480	111328
56576	112032
56320	111968
56800	112160
56640	111808
56640	112288
56672	112608
56384	111776
56416	112256
56416	112512
56320	113056
56768	113024
56768	113536
56384	113344
56384	112768
56608	112864
56544	113120
56640	113376
56544	113632
56352	113856
56608	113888
56864	113280
