NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Cấm Vệ Quân Đại Kim	0	2180	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt			\setting\map\map_info\longmenshiku\npc\area1.txt	1		
Phi Kỵ Binh Đại Kim	0	2181	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt			\setting\map\map_info\longmenshiku\npc\area2.txt	1		
Bang Chúng Ảnh Hội	0	2182	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt			\setting\map\map_info\longmenshiku\npc\area3.txt	1		
Cấm Vệ Quân Đại Kim	0	2180	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt			\setting\map\map_info\longmenshiku\npc\area4.txt	1		
to_bianjingfu	1															\setting\map\map_info\longmenshiku\trap\to_bianjingfu.txt			
to_fenglingdu	1															\setting\map\map_info\longmenshiku\trap\to_fenglingdu.txt			
to_funiushan	1															\setting\map\map_info\longmenshiku\trap\to_funiushan.txt			
to_huashan	1															\setting\map\map_info\longmenshiku\trap\to_huashan.txt			
to_taihanggujing	1															\setting\map\map_info\longmenshiku\trap\to_taihanggujing.txt			
Biện Kinh Phủ	0	2525	4	5	85	1	20	20	20	20	20	1		63904	109184		1		
Phong Lăng Độ	0	2525	4	5	85	1	20	20	20	20	20	1		51040	104320		1		
Phục Ngưu Sơn	0	2525	4	5	85	1	20	20	20	20	20	1		63360	122784		1		
Thái Hành Cổ Kính	0	2525	4	5	85	1	20	20	20	20	20	1		63936	103040		1		
Thu Đại Sư	0	1058	3	5	85	1	20	20	20	20	20	1		53728	110400		1		
Hạc	0	1567	3	5	85	1	20	20	20	20	20	1				\setting\map\map_info\longmenshiku\npc\he.txt	1		
Quân Mã	0	1568	0	5	85	1	20	20	20	20	20	1				\setting\map\map_info\longmenshiku\npc\junma.txt	1		
Mã Phu	0	1065	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt			\setting\map\map_info\longmenshiku\npc\mafu.txt	1		
Tảo Địa Tăng	0	1572	3	5	85	1	20	20	20	20	20	1		54080	109888		1		
Tảo Địa Tăng	0	1572	3	5	85	1	20	20	20	20	20	1		54336	110976		1		
Thiết Dực Đạo Nhân	0	1066	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt	59104	116928		1		
Môn đồ Thiết Dực	0	1069	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt			\setting\map\map_info\longmenshiku\npc\tieyimenren.txt	1		
Thất Muội	0	652	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt	54656	103680		1		
Đồ Tử Đan	0	649	3	5	85	1	20	20	20	20	20	1		54528	110368		1		
Phương Viên Viên	0	1081	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt	51840	115808		1		
Trác Mộc Á	0	1082	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt	52160	115776		1		
Đoạn Chấn Nham	0	1122	0	5	85	1	20	20	20	20	20	1	\setting\npc\droprate\droprate009.txt	51872	116064		1		
Gia Luật Thiết Thích	0	3079	0	5	85	1	20	20	20	20	20	16		61504	118336				
Chương Nguyên Sùng	0	3080	0	5	85	1	20	20	20	20	20	16		56896	122528				1
Trịnh Cửu Công	0	3081	0	5	85	1	20	20	20	20	20	16		54656	105632				2
Trịnh Trác Quần	0	3082	0	5	85	1	20	20	20	20	20	16		60256	105376				0
Hoa Sơn	0	2525	4	5	85	1	20	20	20	20	20	1		51040	122976		1		
