Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
		1	3	2	6	1500		6级男甲
		1	3	3	6	1500		6级男皮衣
		1	3	4	6	1500		6级男布衣
		1	3	6	6	750		6级女甲
		1	3	7	6	750		6级女皮衣
		1	3	8	6	750		6级女布衣
		1	7	1	6	5000		6级男鞋子
		1	7	2	6	2000		6级女鞋子
		1	10	1	6	5000		6级护腕
		1	10	2	6	2000		6级手镯
		1	8	1	6	5000		6级腰带
		1	8	2	6	2000		6级腰带
		1	9	2	6	1500		6级男头盔
		1	9	3	6	1500		6级男皮帽
		1	9	4	6	1500		6级男布帽
		1	9	6	6	750		6级女头盔
		1	9	7	6	750		6级女皮帽
		1	9	8	6	750		6级女布帽
		1	1	1	6	400		6级缠手
		1	1	2	6	400		6级剑
		1	1	3	6	400		6级刀
		1	1	4	6	400		6级棍
		1	1	5	6	400		6级枪
		1	1	6	6	400		6级锤
		1	2	2	6	200		6级飞刀
		1	2	3	6	200		6级袖箭
		1	4	1	6	2250		6级戒指
		1	5	1	6	2250		6级项链
		1	6	1	6	2250		6级护身符
		1	11	1	6	1500		6级玉佩
		1	11	2	6	750		6级香囊
		18	1	1	1	10000		1级玄晶
		18	1	1	2	1000		2级玄晶
		18	1	1	3	100		3级玄晶
		17	3	3	3	300000		承仙蜜（大）
