Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
		1	3	2	8	1500		8级男甲
		1	3	3	8	1500		8级男皮衣
		1	3	4	8	1500		8级男布衣
		1	3	6	8	750		8级女甲
		1	3	7	8	750		8级女皮衣
		1	3	8	8	750		8级女布衣
		1	7	1	8	5000		8级男鞋子
		1	7	2	8	2000		8级女鞋子
		1	10	1	8	5000		8级护腕
		1	10	2	8	2000		8级手镯
		1	8	1	8	5000		8级腰带
		1	8	2	8	2000		8级腰带
		1	9	2	8	1500		8级男头盔
		1	9	3	8	1500		8级男皮帽
		1	9	4	8	1500		8级男布帽
		1	9	6	8	750		8级女头盔
		1	9	7	8	750		8级女皮帽
		1	9	8	8	750		8级女布帽
		1	1	1	8	400		8级缠手
		1	1	2	8	400		8级剑
		1	1	3	8	400		8级刀
		1	1	4	8	400		8级棍
		1	1	5	8	400		8级枪
		1	1	6	8	400		8级锤
		1	2	2	8	200		8级飞刀
		1	2	3	8	200		8级袖箭
		1	4	1	8	2250		8级戒指
		1	5	1	8	2250		8级项链
		1	6	1	8	2250		8级护身符
		1	11	1	8	1500		8级玉佩
		1	11	2	8	750		8级香囊
		18	1	1	2	1000		2级玄晶
		18	1	1	3	300		3级玄晶
		18	1	1	4	100		4级玄晶
		17	3	1	5	300000		五花玉露丸
