Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
		1	3	2	9	1500		9级男甲
		1	3	3	9	1500		9级男皮衣
		1	3	4	9	1500		9级男布衣
		1	3	6	9	750		9级女甲
		1	3	7	9	750		9级女皮衣
		1	3	8	9	750		9级女布衣
		1	7	1	9	5000		9级男鞋子
		1	7	2	9	2000		9级女鞋子
		1	10	1	9	5000		9级护腕
		1	10	2	9	2000		9级手镯
		1	8	1	9	5000		9级腰带
		1	8	2	9	2000		9级腰带
		1	9	2	9	1500		9级男头盔
		1	9	3	9	1500		9级男皮帽
		1	9	4	9	1500		9级男布帽
		1	9	6	9	750		9级女头盔
		1	9	7	9	750		9级女皮帽
		1	9	8	9	750		9级女布帽
		1	1	1	9	400		9级缠手
		1	1	2	9	400		9级剑
		1	1	3	9	400		9级刀
		1	1	4	9	400		9级棍
		1	1	5	9	400		9级枪
		1	1	6	9	400		9级锤
		1	2	2	9	200		9级飞刀
		1	2	3	9	200		9级袖箭
		1	4	1	9	2250		9级戒指
		1	5	1	9	2250		9级项链
		1	6	1	9	2250		9级护身符
		1	11	1	9	1500		9级玉佩
		1	11	2	9	750		9级香囊
		18	1	1	2	1000		2级玄晶
		18	1	1	3	300		3级玄晶
		18	1	1	4	100		4级玄晶
		17	3	1	5	300000		五花玉露丸
