NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Thủ hạ Nhạc Hữu Tình	0	910	0	5	55	1	20	20	20	20	20	1				\setting\map\map_info\hanshuigudu_shinei\npc\daneigaoshou.txt	1		2
Quật Địa Binh	0	818	0	5	55	1	20	20	20	20	20	1				\setting\map\map_info\hanshuigudu_shinei\npc\heiyidaoke.txt	1		
Cố Trọng Nhan	0	944	3	5	60	1	20	20	20	20	20	1		53632	125920		1		0
Lương Côn Hiền	0	867	0	5	55	1	20	20	20	20	20	1		59520	119168		1		0
Long Đoạn	0	868	0	5	55	1	20	20	20	20	20	1		60000	118688		1		1
Trưởng Thị Vệ Báo Nhãn	0	819	3	5	60	1	20	20	20	20	20	1		50816	122816		1		1
Hồng Nương Tử	0	864	3	5	60	1	20	20	20	20	20	1		55776	114304		1		
Hồng Nương Tử	0	864	3	5	60	1	20	20	20	20	20	1		55648	123200		1		
Tâm Như Đại Sư	0	830	3	5	60	1	20	20	20	20	20	1		55616	114528		1		
Tâm Như Đại Sư	0	830	3	5	60	1	20	20	20	20	20	1		55520	123072		1		
Báo Nhãn	0	820	3	5	60	1	20	20	20	20	20	1		61664	114496		1		4
Báo Nhãn	0	820	3	5	60	1	20	20	20	20	20	1		61632	114688		1		4
Báo Nhãn	0	820	3	5	60	1	20	20	20	20	20	1		61472	114720		1		4
Báo Nhãn	0	820	3	5	60	1	20	20	20	20	20	1		56224	126240		1		4
Báo Nhãn	0	820	3	5	60	1	20	20	20	20	20	1		56128	126400		1		4
Báo Nhãn	0	820	3	5	60	1	20	20	20	20	20	1		56320	126112		1		4
Báo Nhãn	0	820	3	5	60	1	20	20	20	20	20	1		56416	126720		1		4
Báo Nhãn	0	820	3	5	60	1	20	20	20	20	20	1		56512	126560		1		4
Báo Nhãn	0	820	3	5	60	1	20	20	20	20	20	1		56608	126432		1		4
Báo Nhãn	0	811	0	0	55	1	20	20	20	20	20	1		50720	122720		1		4
Báo Nhãn	0	811	0	0	55	1	20	20	20	20	20	1		50912	122944		1		4
Từ Trường Phúc	0	824	0	5	55	1	20	20	20	20	20	1		53216	122592		1		
