TRAPX	TRAPY
51552	119552
53248	117792
53312	121376
55008	116000
55008	119488
55104	123008
56736	114208
56800	117728
56864	121344
56864	124800
58560	112448
58560	116032
58592	119520
58624	123040
58624	126560
60256	110720
60320	114144
60352	117728
60384	121280
60384	128480
60416	124832
62048	108864
62144	112416
62112	115904
62144	119488
62176	123008
62240	126624
62304	130208
63904	107104
63808	110656
63872	114176
63840	117728
63904	121184
63968	124864
63968	128256
64000	131936
65536	105280
65536	108832
65600	112352
65664	115936
65664	119392
65792	123040
65760	126560
65760	130016
65760	133696
67264	103488
67264	106976
67360	110624
67424	114112
67392	117664
67520	121248
67488	124704
67488	128224
67648	131904
67584	135360
69088	105344
69120	108864
69120	112352
69152	115904
69216	119392
69280	122976
69312	126464
69408	130016
69408	133536
70880	107136
70880	110592
70912	114112
70912	117632
70976	121184
71008	124736
71072	128288
71104	131712
72608	108864
72704	112384
72736	115936
72736	119424
72800	122944
72896	126496
72832	130016
74432	110592
74496	114208
74496	117728
74528	121216
74592	124736
74624	128288
76224	112416
76256	119424
76352	115872
76320	122816
76384	126432
77952	114144
78048	117632
78080	121184
78016	124576
79744	115872
79776	119392
79776	122816
81536	117696
81568	121088
83328	119360
