TRAPX	TRAPY
43168	101312
43200	101280
43200	101248
43232	101216
43232	101184
43264	101152
43264	101120
43296	101088
43296	101056
43328	101024
43328	100992
43168	101344
43200	101312
43360	100960
43360	100928
43392	100896
43392	100864
43424	100832
43424	100800
43456	100768
43456	100736
43488	100704
43488	100672
43488	100640
43488	100736
43488	100768
43456	100800
43456	100832
43424	100864
43424	100896
43392	100928
43392	100960
43360	100992
43360	101024
43328	101056
43328	101088
43296	101120
43296	101152
43264	101184
43264	101216
43232	101248
43232	101280
43200	101344
43520	100672
43520	100704
