TRAPX	TRAPY
46304	95200
46304	95168
46304	95136
46560	95616
46528	95584
46496	95552
46464	95520
46432	95488
46400	95456
46368	95424
46336	95392
46304	95360
46304	95328
46304	95296
46304	95264
46304	95392
46336	95424
46368	95456
46432	95520
46400	95488
46464	95552
46496	95584
46528	95616
46560	95648
46304	95232
46304	95360
46304	95264
47072	96128
47040	96096
47008	96064
46976	96032
46944	96000
46912	95968
46880	95936
46848	95904
46816	95872
46784	95840
46752	95808
46720	95776
46688	95744
46656	95712
46624	95680
46592	95648
46592	95680
46624	95712
46656	95744
46688	95776
46720	95808
46752	95840
46784	95872
46816	95904
46848	95936
46880	95968
46912	96000
46944	96032
46976	96064
47008	96096
47072	96128
47040	96128
47072	96160
47168	96224
47136	96192
47104	96160
47104	96192
47136	96224
47200	96256
47168	96256
47200	96288
