TRAPX	TRAPY
51168	103712
51136	103744
51104	103776
51072	103808
51040	103840
51008	103872
50976	103904
50944	103936
50912	103968
50880	104000
50848	104032
50816	104064
50784	104096
51680	103200
51648	103232
51616	103264
51584	103296
51552	103328
51520	103360
51488	103392
51456	103424
51424	103456
51392	103488
51360	103520
51328	103552
51296	103584
51264	103616
51232	103648
51200	103680
52000	102880
51968	102912
51936	102944
51904	102976
51872	103008
51840	103040
51808	103072
51776	103104
51744	103136
51712	103168
