TRAPX	TRAPY
52704	101280
52672	101248
52640	101216
52608	101184
52704	101312
52672	101280
52640	101248
52608	101216
52576	101184
52768	101344
52736	101312
52736	101344
52896	101472
52864	101440
52832	101408
52800	101376
52864	101472
52832	101440
52800	101408
52768	101376
53600	102080
53632	102112
53664	102144
53696	102176
53728	102208
53568	102048
53728	102240
53696	102208
53664	102176
53632	102144
53600	102112
53568	102080
53536	102048
53760	102240
53792	102272
53824	102304
53856	102336
53824	102336
53792	102304
53856	102368
53760	102272
