TRAPX	TRAPY
53536	101344
53568	101312
53600	101280
53632	101248
53664	101216
53696	101184
53728	101152
53344	101536
53376	101504
53408	101472
53440	101440
53472	101408
53504	101376
53760	101120
53792	101088
53824	101056
53856	101024
53888	100992
53920	100960
53952	100928
53984	100896
54016	100864
54048	100832
54080	100800
54112	100768
54144	100736
54176	100704
54208	100672
54240	100640
54560	100320
54272	100608
54304	100576
54336	100544
54368	100512
54400	100480
54432	100448
54464	100416
54496	100384
54528	100352
