TRAPX	TRAPY
51680	102112
51680	102080
51648	102112
51936	102368
51904	102336
51872	102304
51840	102272
51808	102240
51776	102208
51744	102176
51712	102144
51712	102112
51744	102144
51776	102176
51808	102208
51840	102240
51872	102272
51904	102304
51936	102336
51968	102368
51968	102400
52000	102400
52608	103072
52640	103104
52672	103136
52576	103040
52704	103168
52544	103040
52576	103072
52608	103104
52640	103136
52672	103168
52704	103200
52736	103200
52768	103232
52800	103264
52832	103296
52864	103328
52736	103232
52768	103264
52800	103296
52832	103328
52864	103360
