TRAPX	TRAPY
52928	96768
52960	96736
52992	96704
53024	96672
53024	96704
52992	96736
52960	96768
52928	96800
52928	96832
52928	96864
52896	96864
52896	96832
52896	96800
52896	96768
52896	96736
52928	96736
52960	96704
52960	96704
52960	96672
52960	96640
52960	96608
52960	96576
52960	96544
52992	96608
52992	96640
52992	96672
53024	96672
53024	96704
53056	96704
53024	96736
52992	96768
52960	96800
52960	96832
52928	96864
52928	96896
52896	96896
52864	96896
52864	96864
52864	96832
52864	96800
52864	96768
52864	96736
52896	96704
52928	96704
52928	96672
52928	96640
52896	96672
52864	96704
52864	96672
52928	96640
52896	96640
52928	96608
52928	96576
52960	96512
52960	96480
52928	96512
52928	96544
52896	96576
52896	96544
52896	96608
52864	96640
52864	96672
52832	96640
52800	96608
52832	96608
52864	96576
52864	96608
52832	96608
52928	96480
52896	96544
52896	96512
52864	96544
52832	96608
53024	96768
52992	96768
52992	96800
53056	96736
53088	96704
53120	96704
53088	96704
53088	96736
53120	96736
53056	96768
53024	96800
52992	96832
52992	96864
52960	96864
53088	96768
