TRAPX	TRAPY
51168	108800
51104	109216
51168	112896
51168	113280
51584	108384
51392	108160
51296	108480
51488	108704
51680	108896
51360	109024
51552	109216
51296	109440
51488	109632
51456	112416
51648	112608
51264	112192
51200	112544
51520	112096
51328	111872
51584	112960
51392	112768
51360	113120
51552	113312
51360	113504
51552	113696
51776	108576
51872	109280
52000	108960
51744	109568
51712	112288
53184	111296
53152	112064
52928	112256
53120	112480
52992	111840
53216	111712
53376	111488
53344	112288
53536	112480
53568	112128
53376	111904
53568	111712
53312	112672
53664	114208
53632	114560
53760	112320
53760	111904
54144	113568
53856	114432
54048	114624
54048	114272
54240	114464
53856	114048
54080	113888
53888	113664
53824	114784
54016	114976
54720	110016
54720	110400
54432	110432
54624	110656
54656	111040
54464	110816
54272	114080
54336	113792
54528	113984
55072	110080
55264	110272
54880	109856
54912	110240
55104	110432
54912	110624
55104	110816
54816	110848
54848	111232
