TRAPX	TRAPY
52288	108096
52576	107744
53088	107200
53312	107424
53728	108448
53696	114720
54176	109376
53920	108736
54112	115136
54624	109792
54688	112288
54368	112608
54560	115392
55200	110400
54880	115776
55424	110656
55776	111872
55776	113568
55296	114624
55552	114848
55328	116256
55552	116480
56224	111424
56160	113920
56768	110432
56480	110848
57280	110656
57696	111136
58208	111232
58592	108736
58464	111520
58720	110688
58912	108448
59360	108800
59040	110400
59264	112448
59008	112192
59776	109184
59712	113792
60288	109824
60000	113152
60608	108864
61184	108736
60960	110464
61248	110816
60960	113984
61280	114304
61216	116000
61536	108384
61536	115648
