TRAPX	TRAPY
48992	100800
49184	100480
49440	100768
49248	101088
50016	99680
50048	101472
50080	103392
49856	103584
49984	105248
49984	106272
50208	99968
50464	102368
50208	101664
50240	104960
50432	105440
50272	105952
50496	106528
50656	106784
50720	99680
51008	99968
50816	102400
50880	103840
51040	103680
50688	105696
51264	99680
51456	99872
51296	101056
51552	101312
51296	103008
51424	106336
51616	106528
52096	101952
51968	103808
52512	101088
52224	101376
52800	101312
53088	100384
53088	101600
52800	103040
52992	103904
52768	104128
53312	100672
53504	104448
53280	104672
53920	104992
54176	105248
54560	104416
54720	104672
54976	103936
55168	104160
