TRAPX	TRAPY
49120	97984
49056	99072
48672	98464
48672	103232
48928	103680
49280	98720
49472	99488
49216	102688
49472	103136
50048	97088
49696	99168
49952	99968
49792	102176
50016	102592
50368	96704
50624	97504
50208	99648
50496	100576
50272	101664
50528	102048
50816	97120
51104	97984
50816	100224
50816	101152
51104	101504
51328	97632
52064	98272
51808	98688
52576	98848
52224	99264
52896	102944
53184	102656
53728	103168
53472	103584
53792	99616
54048	99936
54208	103616
53984	104128
54400	98944
54688	99392
54656	104160
54464	104576
54944	98464
55200	98848
54944	104000
55520	97824
55328	103552
56064	97184
55808	98240
56288	97504
