TRAPX	TRAPY
46688	100256
47072	99808
47520	97184
47104	101280
47488	101664
47808	96800
48032	97664
47968	102144
48288	97408
48608	98336
48288	102464
48672	95968
48864	96352
48864	98048
49120	98816
48640	102816
49024	103232
49440	95168
49408	98560
49280	100832
49472	101088
49696	95456
49728	99104
49696	100288
49984	100576
50592	95712
50368	98336
50368	99872
50880	95296
51552	95936
51584	96864
51232	96384
51200	99040
51264	100160
51584	99872
52032	97248
51936	96416
51936	100672
52160	100480
52320	96896
52576	97792
52608	101920
52256	102944
52992	98208
52832	97440
52832	101632
52992	102304
53248	97856
53312	101984
53696	101504
