TRAPX	TRAPY
57216	113216
57248	113184
57280	113152
57312	113120
57312	113152
57280	113184
57248	113216
57216	113248
57248	113248
57280	113216
57312	113216
57312	113184
57280	113248
57344	113088
57376	113056
57408	113024
57440	112992
57472	112960
57504	112928
57536	112896
57568	112896
57536	112928
57504	112960
57472	112992
57440	113024
57408	113056
57376	113088
57344	113120
57344	113152
57376	113120
57408	113120
57408	113088
57440	113056
57472	113024
57504	112992
57536	112960
57568	112928
57536	112992
57504	113024
57472	113056
57344	113184
57568	112960
