TRAPX	TRAPY
60160	100448
60192	100480
60224	100512
60256	100544
60288	100576
60320	100608
60352	100640
60320	100640
60288	100608
60256	100576
60224	100544
60192	100512
60160	100480
60160	100512
60192	100544
60224	100576
60256	100608
60288	100640
60320	100672
60352	100672
60384	100704
60352	100704
60288	100672
60256	100640
60224	100608
60192	100576
60160	100544
60320	100704
60128	100448
60128	100480
60128	100512
60128	100416
60096	100416
60096	100448
60096	100480
60064	100448
60064	100416
60096	100384
60064	100384
