NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Hổ Vàng	0	2009	0	5	5	1	20	20	20	20	20	1	\setting\npc\droprate\droprate001.txt			\setting\map\map_info\yandanglongqiu\npc\area1.txt	1		
Gấu Con	0	2010	0	5	5	1	20	20	20	20	20	1	\setting\npc\droprate\droprate001.txt			\setting\map\map_info\yandanglongqiu\npc\area2.txt	1		
Hươu Thuần Dưỡng	0	2201	0	5	5	1	20	20	20	20	20	1	\setting\npc\droprate\droprate001.txt			\setting\map\map_info\yandanglongqiu\npc\area3.txt	1		
Khỉ Hoang Con	0	2202	0	5	5	1	20	20	20	20	20	1	\setting\npc\droprate\droprate001.txt			\setting\map\map_info\yandanglongqiu\npc\area4.txt	1		
to_longquancun	1															\setting\map\map_info\yandanglongqiu\trap\to_longquancun.txt			
Long Tuyền Thôn	0	2525	4	5	1	1	20	20	20	20	20	1		51168	126848				
Thẩm Thiết Thạch	0	3582	3	5	60	1	20	20	20	20	20	1		54016	118304		1		
Hứa Sĩ Vĩ	0	3583	3	5	60	1	20	20	20	20	20	1		53920	117984		1		
Điểm tìm đường Hươu Thuần Dưỡng	0	3597	5	5	1	1	20	20	20	20	20	1		51264	124064		1		
Điểm tìm đường Khỉ Hoang Con	0	3598	5	5	1	1	20	20	20	20	20	1		52096	113024		1		
Điểm tìm đường Hổ Vàng	0	3599	5	5	1	1	20	20	20	20	20	1		57440	109184		1		
Điểm tìm đường Gấu Con	0	3600	5	5	1	1	20	20	20	20	20	1		60832	118432		1		
Thư Đồng	0	1877	3	5	60	1	20	20	20	20	20	1		54176	120128		1		
Hươu Thuần Dưỡng-Điểm tìm đường 1	0	4675	5	5	1	1	20	20	20	20	20	1		51680	119680		1		
Hươu Thuần Dưỡng-Điểm tìm đường 2	0	4676	5	5	1	1	20	20	20	20	20	1		49376	114560		1		
Hươu Thuần Dưỡng-Điểm tìm đường 3	0	4677	5	5	1	1	20	20	20	20	20	1		51008	122592		1		
