NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Long Tọa Thiền Sư	0	616	3	5	60	1	20	20	20	20	20	1		54176	98560		1		
Điềm Tửu Thúc	0	3561	3	5	60	1	20	20	20	20	20	1		50272	98336				
Thẩm Hà Diệp	0	3562	3	5	60	1	20	20	20	20	20	1		49952	98656				
Hách Phiêu Tịnh	0	3563	3	5	60	1	20	20	20	20	20	1		49280	99616				
Trương Trảm Kinh	0	3564	3	5	60	1	20	20	20	20	20	1		50784	97728				
Bất Động Tiên Sinh	0	3565	3	5	60	1	20	20	20	20	20	1		51232	98752				
Đại Lão Bạch	0	3566	3	5	60	1	20	20	20	20	20	1		51488	99392				
Tạ Hiền	0	3567	3	5	60	1	20	20	20	20	20	1		46784	99904				
Trương Tùng Đào	0	3568	3	5	60	1	20	20	20	20	20	1		49600	100000				
Mộc Lương	0	3569	3	5	60	1	20	20	20	20	20	1		50720	100512				
Bao Vạn Đồng	0	3573	3	5	60	1	20	20	20	20	20	1		50304	99200				
Công Bình Tử	0	2501	3	5	60	1	20	20	20	20	20	1		48224	99712				
Dã Luyện Đại Sư	0	3574	3	5	60	1	20	20	20	20	20	1		49056	95296				2
Lễ Quan	0	2601	3	5	60	1	20	20	20	20	20	1		52768	97280				
Diệp Chỉ Lâm	0	3576	3	5	60	1	20	20	20	20	20	1		50336	103616				
Thủ Khố	0	2599	3	5	60	1	20	20	20	20	20	1		47232	101440				
Thủ Khố	0	2599	3	5	60	1	20	20	20	20	20	1		48320	96416				
Thủ Khố	0	2599	3	5	60	1	20	20	20	20	20	1		49984	94752				
Thủ Khố	0	2599	3	5	60	1	20	20	20	20	20	1		52320	101952				
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	1		50304	94208				
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	1		53024	101568				
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	1		48000	101536				
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	1		47744	96704				
Nha Dịch	0	2603	3	5	60	1	20	20	20	20	20	1		51904	98368				
Bán Ngựa	0	2605	3	5	60	1	20	20	20	20	20	1		48384	97504				
to_yunzhongzhen	1															\setting\map\map_info\bianjingfu\trap\to_yunzhongzhen.txt			
to_shaolinpai	1															\setting\map\map_info\bianjingfu\trap\to_shaolinpai.txt			
to_tianrenjiao	1															\setting\map\map_info\bianjingfu\trap\to_tianrenjiao.txt			
to_taihanggujing	1															\setting\map\map_info\bianjingfu\trap\to_taihanggujing.txt			
to_longmenshiku	1															\setting\map\map_info\bianjingfu\trap\to_longmenshiku.txt			
to_funiushan	1															\setting\map\map_info\bianjingfu\trap\to_funiushan.txt			
Vân Trung Trấn	0	2525	4	5	1	1	20	20	20	20	20	1		51968	92128				
Thiếu Lâm Phái	0	2525	4	5	1	1	20	20	20	20	20	1		44032	104320				
Thiên Nhẫn Giáo	0	2525	4	5	1	1	20	20	20	20	20	1		52992	92672				
Thái Hành Cổ Kính	0	2525	4	5	1	1	20	20	20	20	20	1		46336	95584				
Long Môn Thạch Quật	0	2525	4	5	1	1	20	20	20	20	20	1		44448	102208				
Phục Ngưu Sơn	0	2525	4	5	1	1	20	20	20	20	20	1		46048	106144				
Triệu Nguyên Tịnh	0	2607	3	5	60	1	20	20	20	20	20	1		48512	102720				
Hoàn Nhan Long Húc	0	2608	3	5	60	1	20	20	20	20	20	1		51296	97088				
Hoàng Thường	0	2606	3	5	60	1	20	20	20	20	20	1		51008	95264				
Gia Luật Sở Tài	0	441	3	5	60	1	20	20	20	20	20	1		52128	96320				
Hộ Vệ Bạch Hổ Đường	0	2654	3	5	60	1	20	20	20	20	20	1		49984	101728				
Vân Du Tăng Nhân	0	2625	3	5	60	1	20	20	20	20	20	1		53344	99552				
Quan Quân Nhu (nghĩa quân)	0	2711	3	5	60	1	20	20	20	20	20	1		50368	99264				
Cốc Nam	0	569	3	5	60	1	20	20	20	20	20	1		51200	101248				
Vương Tiểu Thất	0	1843	3	5	60	1	20	20	20	20	20	1		51136	93056				
Mã Xuyên Sơn	0	2955	3	5	60	1	20	20	20	20	20	1		48000	98848				
Mộ Dung Phi Kiếm	0	4700	3	5	150	1	20	20	20	20	20	1		53728	98656				
6001	0	6001	5	5	1	1	20	20	20	20	20	1		47424	101632				
6001	0	6001	5	5	1	1	20	20	20	20	20	1		51296	103072				
6002	0	6002	5	5	1	1	20	20	20	20	20	1		51328	103104				
6031	0	6031	5	5	1	1	20	20	20	20	20	1		47872	101312				
6031	0	6031	5	5	1	1	20	20	20	20	20	1		48576	97536				
6032	0	6032	5	5	1	1	20	20	20	20	20	1		50528	94752				
6032	0	6032	5	5	1	1	20	20	20	20	20	1		52992	101312				
6033	0	6033	5	5	1	1	20	20	20	20	20	1		47936	101408				
