TRAPX	TRAPY
52704	109312
52672	110080
52704	109728
52896	109536
52928	108928
53184	108960
52736	109056
53056	109280
53056	110080
52864	109920
53056	109728
53216	109792
52864	110240
52992	113280
52864	113600
53120	113568
53216	113120
53024	112864
52928	113984
52960	114336
53600	107264
53344	107424
53728	107648
53504	107520
53568	108256
53408	107808
53600	107872
53280	109504
53312	109184
53472	110880
53408	111072
53568	111072
53344	113472
53600	113344
53536	113056
53312	113888
53504	113728
53568	114112
53728	113664
53824	107296
53792	108512
54112	108288
53920	108256
53984	107904
53984	107552
53824	107936
53984	108640
53760	113088
54208	113760
54432	112480
54304	112448
54368	112736
54336	113664
54272	113984
55200	112576
55072	112960
55232	113024
55072	113344
55232	113632
54976	113696
55168	113984
54944	114048
55136	114240
54944	114432
54784	114656
55104	114624
55296	112000
55296	112320
