TRAPX	TRAPY
74080	112992
74112	113024
74144	113056
74176	113088
74208	113120
74208	113152
74176	113120
74144	113088
74112	113056
74080	113024
74048	112992
74048	113024
74080	113056
74112	113088
74144	113120
74176	113152
74208	113184
74240	113152
74272	113184
74304	113216
74336	113248
74368	113280
74400	113312
74432	113344
74464	113376
74432	113376
74400	113344
74368	113312
74336	113280
74304	113248
74272	113216
74240	113184
74240	113216
74272	113248
74336	113312
74368	113344
74400	113376
74432	113408
74304	113280
74272	113280
74336	113216
74336	113184
74304	113152
74336	113152
74272	113120
74240	113120
