TRAPX	TRAPY
1593	3083
1594	3073
1599	3088
1607	3016
1602	3012
1607	3027
1601	3022
1612	3020
1604	3081
1600	3078
1643	2964
1643	2953
1637	2959
1638	2949
1648	2957
1654	3066
1660	3072
1659	3081
1653	3076
1656	3135
1651	3131
1656	3146
1650	3141
1661	3139
1675	2932
1676	2922
1664	3074
1686	2930
1681	2937
1681	2926
1693	3002
1692	3012
1698	3006
1698	3017
1703	3010
1706	3159
1711	3163
1705	3169
1711	3174
1716	3167
1741	3065
1740	3075
1746	3069
1751	3073
1746	3080
1758	3195
1759	3185
1751	3254
1746	3250
1756	3258
1745	3260
1751	3265
1764	3189
1769	3193
1764	3200
1784	3101
1785	3091
1790	3095
1790	3106
1795	3099
1797	3295
1807	3303
1802	3310
1796	3305
1802	3299
1820	3207
1815	3203
1814	3213
1820	3218
1826	3079
1836	3073
1831	3077
1829	3088
1834	3085
1829	3126
1834	3126
1831	3136
1838	3136
1825	3211
1840	3125
