TRAPX	TRAPY
49472	101344
49504	101312
49536	101280
49568	101248
49600	101216
49632	101184
49504	101344
49536	101312
49568	101280
49600	101248
49632	101216
49632	101248
49600	101280
49568	101312
49536	101344
49568	101344
49600	101312
49632	101280
49312	101504
49344	101472
49376	101440
49408	101408
49440	101376
49280	101536
49344	101536
49312	101536
49344	101504
49376	101472
49408	101440
49440	101408
49472	101376
49504	101376
49472	101408
49440	101440
49408	101472
49376	101504
49344	101568
49312	101568
49440	101472
49472	101440
49504	101408
49536	101376
49408	101504
49376	101536
49664	101152
49664	101184
49664	101216
