TRAPX	TRAPY
53152	122368
53024	122400
53216	122048
53152	122848
53056	122688
53280	122528
53344	122240
53504	122272
53504	122592
53664	122592
53632	122048
53568	122912
53376	122880
54208	120640
53792	121824
53856	122432
53760	122816
54208	122560
54144	122304
54112	122784
54112	122528
54208	122976
54336	120064
54400	119840
54560	119840
54592	120096
54368	120288
54720	120288
54624	120672
54464	120672
54720	119904
54272	120832
54688	120896
54336	122816
54400	122528
54464	122784
54592	122720
54272	122656
54816	119648
54976	119712
54848	120800
54848	120512
54848	120064
55072	119936
55264	120032
55072	120256
55264	120320
55104	120448
55200	120128
55616	120256
55424	120192
55456	120064
55488	120384
55392	120480
