TRAPX	TRAPY
50656	122560
50592	122688
50592	122848
50528	122816
50528	122656
50464	122720
50464	122848
50336	122848
50656	122720
50432	122976
50560	123040
50656	122912
50400	123136
50528	123200
50752	122784
50944	122816
50784	122752
50720	123072
50816	122944
50880	123200
50688	123232
50944	122976
50976	123136
50752	123200
50880	123072
51104	123072
51072	122880
51136	122976
51040	122976
51200	123040
53600	125856
53408	125888
53536	125696
53504	125888
53696	125856
53408	126176
53536	126080
53632	126240
53536	126304
53728	126176
53632	126048
53440	126016
53312	126080
53408	126336
53696	126368
53568	126528
53792	126304
53888	126144
53824	126112
