NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Thủ Khố	0	2599	3	5	90	1	20	20	20	20	20	1		45856	98560		1		
Chủ Tiệm Binh Khí	0	2562	3	5	90	1	20	20	20	20	20	1		46560	95968		1		
Chủ Tiệm Phòng Cụ	0	2563	3	5	90	1	20	20	20	20	20	1		46208	96320		1		
Chủ Tiệm Thuốc	0	2564	3	5	90	1	20	20	20	20	20	1		44096	98464		1		
Chủ Tiệm Tạp Hóa	0	2565	3	5	90	1	20	20	20	20	20	1		43456	99136		1		
Tổng Quản Môn Phái	0	2566	3	5	90	1	20	20	20	20	20	1		47072	98784		1		
Truyền Tống Môn Phái	0	2567	3	5	90	1	20	20	20	20	20	1		47936	98944		1		
Đan Bích Tú	0	3532	3	5	90	1	20	20	20	20	20	1		48800	95840		1		
Nhạn Xảo Vân	0	3533	3	5	90	1	20	20	20	20	20	1		50176	97600		1		
Cô Nguyệt Hoa	0	3534	3	5	90	1	20	20	20	20	20	1		47808	103520		1		
Vinh Giảo Giảo	0	3535	3	5	90	1	20	20	20	20	20	1		45696	102208		1		5
Doãn Tiêu Vũ	0	3536	3	5	150	1	20	20	20	20	20	1		43232	93824		1		0
to_shiguzhen	1															\setting\map\map_info\cuiyanmen\trap\to_shiguzhen.txt			
to_baihuagu	1															\setting\map\map_info\cuiyanmen\trap\to_baihuagu.txt			
Thạch Cổ Trấn	0	2525	4	5	1	1	20	20	20	20	20	1		52960	105856		1		
Bách Hoa Cốc	0	2525	4	5	1	1	20	20	20	20	20	1		44352	90560		1		
Điểm tìm đường Truyền Tống Môn Phái	0	2615	5	5	1	1	20	20	20	20	20	1		47936	98944		1		
Chủ Tửu Lầu	0	2632	3	5	90	1	20	20	20	20	20	1		44480	98080		1		
Dã Luyện Đại Sư	0	3574	3	5	60	1	20	20	20	20	20	1		47040	97600				2
6001	0	6001	5	5	1	1	20	20	20	20	20	1		47200	90752		1		
6002	0	6002	5	5	1	1	20	20	20	20	20	1		45344	91808		1		
6002	0	6002	5	5	1	1	20	20	20	20	20	1		45952	91360		1		
6004	0	6004	5	5	1	1	20	20	20	20	20	1		45248	92096		1		
6005	0	6005	5	5	1	1	20	20	20	20	20	1		45316	92000		1		
6016	0	6016	5	5	1	1	20	20	20	20	20	1		46272	89056		1		
6017	0	6017	5	5	1	1	20	20	20	20	20	1		47936	94880		1		
6017	0	6017	5	5	1	1	20	20	20	20	20	1		51008	99104		1		
6018	0	6018	5	5	1	1	20	20	20	20	20	1		44064	96544		1		
6018	0	6018	5	5	1	1	20	20	20	20	20	1		51744	96800		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		46816	95648		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		50496	99040		1		
6027	0	6027	5	5	1	1	20	20	20	20	20	1		45088	92416		1		
6029	0	6029	5	5	1	1	20	20	20	20	20	1		46560	90272		1		
6030	0	6030	5	5	1	1	20	20	20	20	20	1		45888	98496		1		
6036	0	6036	5	5	1	1	20	20	20	20	20	1		48032	98624		1		
Tiểu Tích	0	6055	5	5	1	1	20	20	20	20	20	1		49312	95872		1		
Đại Lôi	0	6061	5	5	1	1	20	20	20	20	20	1		46592	91392		1		
A Hồng	0	6062	5	5	1	1	20	20	20	20	20	1		46144	90560		1		
Giản Hoa	0	6093	5	5	1	1	20	20	20	20	20	1		44160	98368		1		
Oanh Oanh	0	6096	5	5	1	1	20	20	20	20	20	1		51840	98080		1		
Nhị Lăng	0	6110	5	5	1	1	20	20	20	20	20	1		46752	90432		1		
Thủy Linh	0	6111	5	5	1	1	20	20	20	20	20	1		44288	93120		1		
Đại Nha	0	6111	5	5	1	1	20	20	20	20	20	1		48384	99616		1		
6018	0	6018	5	5	1	1	20	20	20	20	20	1		47808	101984		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		49152	100800		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		50624	102464		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		50784	97376		1		
6020	0	6020	5	5	1	1	20	20	20	20	20	1		46432	97568		1		
6020	0	6020	5	5	1	1	20	20	20	20	20	1		47584	94784		1		
6020	0	6020	5	5	1	1	20	20	20	20	20	1		48992	95008		1		
6020	0	6020	5	5	1	1	20	20	20	20	20	1		49408	96832		1		
Đinh Linh	0	6056	5	5	1	1	20	20	20	20	20	1		42592	100064		1		
Kỷ Vi	0	6113	5	5	1	1	20	20	20	20	20	1		46336	100896		1		
Kỷ Hân	0	6114	5	5	1	1	20	20	20	20	20	1		51008	103808		1		
Cây Hạch Đào	0	4491	3	5	1	1	20	20	20	20	20	1		46048	89728		1		
Cây Hạch Đào	0	4491	3	5	1	1	20	20	20	20	20	1		46272	90144		1		
Cây Hạch Đào	0	4491	3	5	1	1	20	20	20	20	20	1		46432	90656		1		
Cây Hạch Đào	0	4491	3	5	1	1	20	20	20	20	20	1		47072	90784		1		
