TRAPX	TRAPY
53216	97184
53184	97216
53152	97248
53184	97248
53216	97216
53216	97248
53152	97312
53152	97280
53184	97280
53568	96928
53536	96960
53504	96960
53536	96928
53472	96960
53440	96992
53408	97024
53376	97056
53344	97056
53312	97088
53280	97120
53248	97152
53280	97184
53248	97184
53248	97216
53280	97152
53312	97120
53312	97152
53344	97088
53344	97120
53376	97088
53376	97120
53408	97056
53408	97088
53440	97024
53440	97056
53472	96992
53472	97024
53504	96992
53504	97024
53536	96992
53568	96960
53568	96992
53600	96960
53600	96992
