NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Vân Phong	0	4026	3	5	95	1	20	20	20	20	20	1		57952	105856		1		3
Dương Kiến	0	4024	3	5	95	1	20	20	20	20	20	1		53024	112544		1		3
Phác Tán	0	4028	3	5	95	1	20	20	20	20	20	1		53504	120384		1		3
La Ẩn	0	4025	3	5	95	1	20	20	20	20	20	1		53952	105824		1		3
Hồ Gia	0	4030	3	5	95	1	20	20	20	20	20	1		52320	115744		1		3
Cung Viên	0	4027	3	5	95	1	20	20	20	20	20	1		60384	110752		1		3
Thuyền Phu	0	4010	3	5	95	1	20	20	20	20	20	1		53216	120288		1		3
Thợ Săn Dã Nhân	0	4009	0	5	95	1	20	20	20	20	20	1				\setting\map\map_info\funiushanhoushan\npc\yerenlieshou.txt	1		3
Ma Âm Cổ	0	4007	0	5	95	1	20	20	20	20	20	1				\setting\map\map_info\funiushanhoushan\npc\shoukuanglouluo.txt	1		3
Chó Sói	0	4008	0	5	95	1	20	20	20	20	20	1				\setting\map\map_info\funiushanhoushan\npc\huilang.txt	1		3
Khổ Công	0	4005	0	5	95	1	20	20	20	20	20	1				\setting\map\map_info\funiushanhoushan\npc\kugong.txt	1		3
Giám Công	0	4001	0	5	95	1	20	20	20	20	20	1				\setting\map\map_info\funiushanhoushan\npc\jiangong.txt	1		3
Thợ Đẽo Đá	0	4003	0	5	95	1	20	20	20	20	20	1	\setting\npc\droprate\renwudiaoluo\caishigongjiang.txt			\setting\map\map_info\funiushanhoushan\npc\caishigongjiang.txt	1		
Thuyền cũ	0	4012	3	5	95	1	20	20	20	20	20	1		60000	111328		1		3
Thuyền cũ	0	4059	3	5	95	1	20	20	20	20	20	1		53248	120128		1		3
Khổ Công Cố Phong	0	1926	3	5	95	1	20	20	20	20	20	1		60640	110944		1		3
Nghĩa Quân Săn Bắn	0	1924	3	5	95	1	20	20	20	20	20	1		56448	98528		1		3
Ngô Ất	0	1813	0	5	95	1	20	20	20	20	20	1		56672	105824		1		3
Tần Đào	0	1815	0	5	95	1	20	20	20	20	20	1		56704	101824		1		3
Tất Tái Ngộ	0	1817	0	5	95	1	20	20	20	20	20	1		57920	106432		1		3
