TRAPX	TRAPY
55776	107072
55744	107104
55712	107136
55680	107168
55648	107200
55616	107232
55584	107264
55552	107296
55776	107104
55744	107136
55712	107168
55680	107200
55648	107232
55616	107264
55584	107296
56256	106592
56224	106624
56192	106656
56160	106720
56160	106688
56128	106720
56096	106752
56064	106784
56032	106816
56000	106848
55968	106880
55936	106912
55904	106944
55872	106976
55840	107008
55808	107040
56288	106592
56256	106624
56224	106656
56192	106688
56128	106752
56096	106784
56064	106816
56032	106848
56000	106880
55968	106912
55936	106944
55904	106976
55872	107008
55840	107040
55808	107072
