TRAPX	TRAPY
51936	114432
51936	113664
51936	114176
51936	113920
52128	114464
52128	113696
52128	114208
52128	113952
51936	114688
52128	114720
52352	114464
52352	113696
52352	114208
52352	113952
52576	114496
52576	113728
52576	114240
52576	113984
52352	114720
52576	114752
52704	116640
52704	117408
52704	117664
52704	117152
52704	116896
52800	114496
52800	113728
52800	114240
52800	113984
52800	114752
52928	116704
53152	116672
52928	117472
52928	117728
52928	117216
52928	116960
53152	117440
53152	117696
53152	117184
53152	116928
53376	117536
53376	116768
53376	117280
53376	117024
53568	117504
53568	116736
53568	117248
53568	116992
53376	117792
53568	117760
53376	121792
53376	121024
53376	121280
53376	121536
53600	121120
53600	121376
53600	121632
53376	122048
53600	121888
53600	122144
53504	122400
53696	122496
54240	113120
54240	113632
54240	113376
54240	113888
54240	114144
53792	121248
53792	121504
53792	121760
53984	121344
53984	121600
54240	121280
54240	121536
54240	121792
53792	122016
53792	122272
53984	122112
53984	122368
53984	121856
54496	113056
54496	113568
54496	113312
54720	112928
54720	113440
54720	113184
54496	113824
54496	114080
54720	113696
54720	113952
54464	117152
54464	117664
54464	117408
54688	117184
54688	117696
54688	117440
54464	116928
54464	117920
54464	118176
54688	117952
54688	118208
54912	112896
54912	113408
54912	113152
55104	113600
55104	112832
55104	113344
55104	113088
54912	113664
54912	113920
55104	113856
54816	116032
54816	116544
54816	116288
55008	116096
55008	116608
55008	116352
55232	116096
55232	116352
54912	117696
54912	117440
55136	117536
54912	117280
55168	117344
55200	116832
54848	116992
55072	117120
54976	116864
54912	117952
54912	118208
55136	118048
55136	118304
55136	117792
55264	121472
55264	121728
55072	121504
55072	121760
54880	121504
54880	121760
55264	122240
55264	122496
55264	121984
55072	122528
54880	122528
54880	122016
55072	122816
55232	123840
55168	124832
55168	124064
55168	124320
55168	124576
54976	124640
54976	124384
55168	125088
54976	124928
55296	116608
55328	117312
55328	117568
55456	116864
55520	117696
55552	117376
55488	117120
55296	117088
55328	118080
55328	118336
55328	117824
55520	117984
55648	121536
55648	121792
55488	121504
55488	121760
55648	122304
55648	122560
55648	122048
55488	122272
55488	122528
55488	122016
55296	122816
55488	122816
55488	123840
55616	124768
55616	124256
55616	124512
55360	124768
55360	124000
55360	124256
55360	124512
55648	124032
55616	125024
55360	125024
56192	115616
56192	114848
56192	115360
56192	115104
56032	115680
56032	114912
56032	115424
56032	115168
56192	115872
56032	115936
55840	124800
55840	124288
55840	124544
55808	123968
55840	125056
56608	115456
56608	114688
56608	115200
56608	114944
56384	115520
56384	114752
56384	115264
56384	115008
56608	115712
56384	115776
57088	111584
56896	111456
57280	112448
57280	111680
57280	112192
57280	111936
57088	112352
57088	112096
57088	111840
57088	112608
56896	112224
56896	111968
56896	111712
56896	112480
57280	112704
56832	114624
56832	115392
56832	115648
56832	115136
56832	114880
57664	111456
57472	111520
57664	112224
57664	111968
57664	111712
57664	112480
57472	112288
57472	112032
57472	111776
57472	112544
