TRAPX	TRAPY
58304	104544
58208	104640
58112	104736
58208	104832
58304	104928
58304	104736
58592	104256
58688	104352
58496	104352
58784	104448
58400	104448
58400	105024
58592	104448
58688	104544
58784	104640
58496	104544
58592	104640
58688	104736
58816	104864
58720	104960
58624	105056
58528	105152
58400	104640
58496	104736
58592	104832
58496	104928
58400	104832
58464	106208
58560	106112
58720	105952
58816	105856
58560	106304
58656	106208
58816	106048
58656	106400
58752	106304
58848	106400
58752	106496
58848	106592
58880	104544
59008	104672
58912	104768
58912	105760
59008	105664
58912	105952
59008	105856
59104	105760
59200	105856
59296	105952
59296	106144
59200	106240
59104	106336
58912	106144
59008	106240
59104	105952
59008	106048
59200	106048
59104	106144
58944	106496
59104	107296
59200	107200
59296	107104
59200	107392
59296	107488
59296	107296
59360	108608
59264	108704
59168	108800
59072	108896
59168	108992
59264	109088
59360	109184
59360	108800
59264	108896
59360	108992
59872	105056
59776	104960
59680	105056
59584	105152
59488	105248
59392	105344
59776	105152
59680	105248
59584	105344
59488	105440
59872	105248
59776	105344
59680	105440
59872	105440
59584	105536
59776	105536
59680	105632
59872	105632
59776	105728
59392	106048
59392	107008
59488	106912
59584	107008
59680	107104
59776	107200
59872	107296
59872	107488
59488	107104
59584	107200
59680	107296
59776	107392
59392	107200
59488	107296
59584	107392
59680	107488
59392	107392
59488	107488
59392	107584
59488	107680
59584	107776
59776	107584
59680	107680
59584	107584
59456	108512
59552	108608
59648	108704
59744	108800
59840	108896
59840	109280
59744	109376
59648	109472
59456	109280
59552	109376
59456	108704
59552	108800
59648	108896
59744	108992
59840	109088
59456	108896
59552	108992
59648	109088
59744	109184
59456	109088
59552	109184
59648	109280
60160	105344
60064	105248
59968	105152
59968	105344
60064	105440
59968	105536
59968	107392
59936	108992
60032	109088
59936	109184
