TRAPX	TRAPY
50560	108288
50496	110304
50272	109824
50880	110176
51136	110304
50688	109600
50720	110880
51104	111712
51616	107328
51520	109024
51264	108800
51648	110016
51424	110080
51456	111424
51584	112000
52032	108160
52192	109280
52000	109600
51776	109824
51872	111072
52384	109024
52704	108832
52224	110848
52576	110624
52224	111936
53088	108416
53216	108096
52992	107744
52896	108640
52896	110112
53216	109664
53216	110464
52896	111424
53408	107680
53632	107520
53568	108608
53568	109184
53600	109952
53760	108448
54080	109216
64032	107648
64832	106816
64576	108128
65248	107296
