TRAPX	TRAPY
55712	108352
55520	108288
55712	108608
55712	108864
55712	109120
55712	109376
55520	108544
55520	108800
55520	109056
55520	109312
55936	108448
56128	108512
55936	108704
55936	108960
55936	109216
55936	109472
56128	108768
56128	109024
56128	109280
56128	109536
56800	103360
56800	103616
56800	104128
56704	103552
56320	108832
56320	109088
56320	109344
56320	108576
56320	109600
57024	103392
57216	103296
57216	103040
57056	103200
57024	103648
57024	103904
57216	103552
57216	103808
57216	104064
56896	103872
57088	109472
57088	109216
57312	109472
57312	109216
57088	109728
57088	109984
57088	110240
57312	109728
57312	109984
57312	110240
57504	103328
57440	103104
57696	103232
57504	103584
57504	103840
57728	103616
57728	103936
57504	109376
57696	109376
57504	109632
57504	109888
57504	110144
57504	110400
57696	109632
57696	109888
57696	110144
57696	110400
58304	103040
57856	103456
57888	103808
58048	103648
57856	104096
58336	104736
58176	107424
58048	107616
58208	107680
58144	108448
58336	108512
57920	109344
58240	108768
57920	109600
57920	109856
57920	110112
57920	110368
58400	102816
58464	103040
58464	104544
58656	104576
58560	104800
58400	104992
58720	104992
58560	105152
58784	104800
58816	108416
58816	108672
58816	108928
58816	109184
58816	109440
59136	101984
59136	102240
59136	101728
59136	102496
59136	102752
59296	104128
59200	103904
59200	108512
59200	108256
59008	108320
59200	108768
59200	109024
59200	109280
59008	108576
59008	108832
59008	109088
59008	109344
59392	101920
59392	102176
59392	101664
59648	102048
59648	102304
59648	101792
59872	102048
59872	102304
59872	101792
59392	102432
59392	102688
59648	102560
59648	102816
59872	102560
59872	102816
59424	103840
59680	108320
59488	108288
59680	108576
59680	108832
59680	109088
59680	109344
59488	108544
59488	108800
59488	109056
59488	109312
60128	101984
60128	102240
60128	101728
60128	102496
60128	102752
60224	107328
60224	107072
60224	107584
60224	107840
60224	108096
60640	107456
60448	107200
60448	107456
60448	106944
60864	107616
60640	107712
60448	107712
60448	107968
61088	107520
61504	103936
61504	104192
61504	103680
61696	103872
61696	104128
61696	104384
61696	103616
61888	103872
61888	104128
61888	104384
61888	103616
61504	104448
61504	104704
61696	104640
61888	104640
62080	103808
62080	104064
62080	104320
62080	103552
62272	103872
62272	104128
62272	104384
62272	103616
62080	104576
62272	104640
