TRAPX	TRAPY
50944	110336
50912	110304
50880	110272
50880	110336
50944	110400
50976	110368
51008	110400
50976	110432
50944	110464
50912	110432
50880	110400
50848	110368
50848	110304
50848	110240
50816	110272
50784	110304
50816	110336
50752	110336
50784	110368
50816	110400
50720	110368
50752	110400
50784	110432
50816	110464
50848	110432
50880	110464
50848	110496
50880	110528
50912	110496
50912	110560
50944	110528
50976	110496
51008	110464
51040	110432
51072	110400
51040	110368
51008	110336
50976	110304
50944	110272
50912	110240
50880	110208
50912	110176
50944	110208
50976	110240
51008	110272
51040	110304
51072	110336
51104	110368
