TRAPX	TRAPY
51584	115616
51648	115296
51584	116256
51488	115904
51680	115936
51424	118240
51328	118528
51520	118560
51616	118240
51680	117952
51488	117920
51648	118912
51424	118880
51648	121792
51648	122112
51584	122432
51456	122144
51968	115616
52160	115648
51776	115616
52032	115296
51840	115328
52000	116288
51904	115936
52096	115936
51808	116288
51872	117920
51744	118560
51936	118560
51808	118240
52064	117920
52000	118272
51840	118912
52096	121824
51872	121792
52032	122496
52096	122176
52128	122784
51936	122784
51872	122144
51808	122464
51712	122752
52032	123136
52224	115296
52608	122528
52480	122176
52672	122176
52224	122464
52288	122176
52416	122496
52544	122816
52352	122816
52448	123168
52256	123168
53120	115552
52928	115520
53216	115232
53024	115232
53088	114912
53024	115872
53216	118784
52896	122176
52832	122496
52800	122816
53344	115552
53536	115552
53664	114912
53600	115264
53408	115232
53280	114944
53472	114912
53248	115904
53440	115904
53536	118496
53600	118176
53312	118496
53376	118176
53696	118496
53728	119168
53632	118816
53536	119168
53312	119136
53440	118816
53568	124896
53632	124608
53408	124608
53728	125216
53632	125568
53472	125216
53344	124928
53248	125248
53888	118528
53760	118176
53952	118176
53824	118816
54144	122944
54144	123296
54048	124896
53824	124896
54208	125600
53888	125600
53984	125248
54720	113504
54720	115808
54496	115776
54752	116416
54656	116096
54560	116416
54336	116384
54432	116096
54432	116736
54656	116768
54464	122688
54720	122688
54560	122368
54432	122048
54624	122080
54336	122368
54272	122720
54624	123040
54304	123104
54400	124832
54304	125216
54912	113536
54816	113216
54880	112896
55136	113536
55008	113216
55200	113216
55072	112928
55264	112896
54816	113856
55040	113888
55232	113888
55072	115776
54880	115776
54944	116416
55008	116128
54816	116096
54848	116768
54976	122720
55040	122368
54816	122368
54880	123072
55328	113536
55456	112896
55392	113248
56224	123616
56096	123296
56288	123328
56000	123616
56288	124288
56128	123936
55936	123968
56704	123616
56480	123616
56800	124224
56704	124512
56640	123968
56544	124320
56384	123936
56864	123968
57792	124832
57568	125440
57696	125152
57824	125472
58016	124832
58240	124832
57888	124512
58112	124512
58304	124512
57920	125152
58176	125152
58080	125504
58336	125536
58496	124832
58432	125184
