TRAPX	TRAPY
63456	134272
63424	134304
63392	134336
63360	134368
63328	134400
63264	134464
63296	134432
63232	134496
63200	134560
63200	134528
63168	134560
63136	134592
63104	134624
63072	134656
63104	134688
63136	134656
63136	134624
63168	134592
63232	134528
63264	134496
63296	134464
63328	134432
63360	134400
63392	134368
63424	134336
63456	134304
63456	134336
63424	134368
63392	134400
63360	134432
63328	134464
63296	134496
63264	134528
63232	134560
63200	134592
63168	134624
63136	134656
63104	134688
63136	134688
63488	134240
63488	134272
63520	134272
63488	134304
