NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Dương Thiết Tâm	0	849	3	5	150	1	20	20	20	20	20	1		51488	103584		1		
Đệ Tử Thiên Vương	0	923	3	5	65	1	20	20	20	20	20	1		51488	103424		1		
Đệ Tử Thiên Vương	0	923	3	5	65	1	20	20	20	20	20	1		51360	103552		1		
Rời khỏi	0	2525	4	5	1	1	20	20	20	20	20	1		51200	104128		1		
to_exit533	1															\setting\map\map_info\tangmenbieyuan_1\trap\to_exit533.txt			
Biệt Viện Khán Thủ	0	1029	0	5	70	1	20	20	20	20	20	1		49920	103424		1		
Biệt Viện Khán Thủ	0	1029	0	5	70	1	20	20	20	20	20	1		50624	102720		1		
Biệt Viện Khán Thủ	0	1029	0	5	70	1	20	20	20	20	20	1		50560	103296		1		
Biệt Viện Khán Thủ	0	1029	0	5	70	1	20	20	20	20	20	1		50528	104256		1		
Biệt Viện Khán Thủ	0	1029	0	5	70	1	20	20	20	20	20	1		50336	103936		1		
Biệt Viện Khán Thủ	0	1029	0	5	70	1	20	20	20	20	20	1		50240	103584		1		
Biệt Viện Khán Thủ	0	1029	0	5	70	1	20	20	20	20	20	1		50848	102464		1		
Biệt Viện Khán Thủ	0	1029	0	5	70	1	20	20	20	20	20	1		50688	103616		1		
Biệt Viện Khán Thủ	0	1029	0	5	70	1	20	20	20	20	20	1		51424	102400		1		
Khán Thủ Đội Trưởng	0	1013	0	5	70	1	20	20	20	20	20	1		49952	103776		1		
Khán Thủ Đội Trưởng	0	1013	0	5	70	1	20	20	20	20	20	1		50336	102912		1		
Đệ Tử Đường Môn Mê Loạn	0	990	0	5	70	1	20	20	20	20	20	1		52608	101120		1		
Bảo Hạp	0	1027	3	5	60	1	20	20	20	20	20	1		53184	101088		1		
Xác Đệ Tử Đường Môn	0	1026	3	5	60	1	20	20	20	20	20	1		52864	100928		1		
