TRAPX	TRAPY
46816	85312
46784	85888
47360	83840
47104	84608
47456	84512
47424	85504
47168	85952
47232	85152
47424	86464
47488	87296
47744	84736
48000	84256
47808	87264
48096	87744
48032	88704
48256	84448
48576	84768
48576	84032
48608	87648
48320	87328
48448	88512
48992	84288
48960	85792
48832	84992
48864	88320
48800	88928
49376	85984
49280	85152
49376	86560
49216	87936
49280	87328
49632	87456
49760	85536
49664	88224
50944	72480
51168	73056
50944	73472
51040	74112
51008	75680
51136	76544
50944	77504
51456	72480
51520	73664
51488	74464
51520	76096
51392	77184
51520	78176
51456	79968
52096	72448
51776	72864
52128	73792
52096	74912
51744	75456
52096	76096
51776	76608
52096	77184
52096	78592
52064	79712
51712	79104
52160	81504
52352	73088
52384	74304
52384	75456
52384	76640
52384	77888
52384	79200
52352	80480
