Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	120					50000		
		1	1	1	8	45		8级缠手
		1	1	2	8	45		8级剑
		1	1	3	8	45		8级刀
		1	1	4	8	45		8级棍
		1	1	5	8	45		8级枪
		1	1	6	8	45		8级锤
		1	2	2	8	22		8级飞刀
		1	2	3	8	22		8级弩箭
		1	3	2	8	135		8级男甲衣
		1	3	3	8	135		8级男皮衣
		1	3	4	8	135		8级男布衣
		1	3	6	8	67		8级女甲衣
		1	3	7	8	67		8级女皮衣
		1	3	8	8	67		8级女布衣
		1	4	1	8	405		8级戒指
		1	5	1	8	405		8级项链
		1	7	1	8	405		8级男鞋
		1	7	2	8	202		8级女鞋
		1	9	2	8	135		8级男甲帽
		1	9	3	8	135		8级男皮帽
		1	9	4	8	135		8级男布帽
		1	9	6	8	67		8级女甲帽
		1	9	7	8	67		8级女皮帽
		1	9	8	8	67		8级女布帽
		1	10	1	8	405		8级护腕
		1	10	2	8	202		8级手镯
		1	11	1	8	270		8级玉佩
		1	11	2	8	135		8级香囊
		1	1	1	7	50		7级缠手
		1	1	2	7	50		7级剑
		1	1	3	7	50		7级刀
		1	1	4	7	50		7级棍
		1	1	5	7	50		7级枪
		1	1	6	7	50		7级锤
		1	2	2	7	25		7级飞刀
		1	2	3	7	25		7级弩箭
		1	3	2	7	150		7级男甲衣
		1	3	3	7	150		7级男皮衣
		1	3	4	7	150		7级男布衣
		1	3	6	7	75		7级女甲衣
		1	3	7	7	75		7级女皮衣
		1	3	8	7	75		7级女布衣
		1	5	1	7	450		7级项链
		1	6	1	7	450		7级护身符
		1	8	1	7	450		7级男腰带
		1	8	2	7	225		7级女腰带
		1	9	2	7	150		7级男甲帽
		1	9	3	7	150		7级男皮帽
		1	9	4	7	150		7级男布帽
		1	9	6	7	75		7级女甲帽
		1	9	7	7	75		7级女皮帽
		1	9	8	7	75		7级女布帽
		1	10	1	7	450		7级护腕
		1	10	2	7	225		7级手镯
		1	11	1	7	300		7级玉佩
		1	11	2	7	150		7级香囊
		18	1	114	2	3015		2级玄晶
		18	1	114	3	300		3级玄晶
		18	1	48	1	325		陈年西北望
		18	1	49	1	325		陈年稻花香
		18	1	50	1	325		陈年女儿红
		18	1	51	1	325		陈年杏花村
		18	1	52	1	325		陈年烧刀子
		18	1	80	1	4000		福袋
