Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	1200					250000		
		1	1	1	8	2000		8级缠手
		1	1	2	8	2000		8级剑
		1	1	3	8	2000		8级刀
		1	1	4	8	2000		8级棍
		1	1	5	8	2000		8级枪
		1	1	6	8	2000		8级锤
		1	2	2	8	1000		8级飞刀
		1	2	3	8	1000		8级弩箭
		1	3	2	8	6000		8级男甲衣
		1	3	3	8	6000		8级男皮衣
		1	3	4	8	6000		8级男布衣
		1	3	6	8	3000		8级女甲衣
		1	3	7	8	3000		8级女皮衣
		1	3	8	8	3000		8级女布衣
		1	4	1	8	18000		8级戒指
		1	5	1	8	18000		8级项链
		1	7	1	8	18000		8级男鞋
		1	7	2	8	9000		8级女鞋
		1	9	2	8	6000		8级男甲帽
		1	9	3	8	6000		8级男皮帽
		1	9	4	8	6000		8级男布帽
		1	9	6	8	3000		8级女甲帽
		1	9	7	8	3000		8级女皮帽
		1	9	8	8	3000		8级女布帽
		1	10	1	8	18000		8级护腕
		1	10	2	8	9000		8级手镯
		1	11	1	8	12000		8级玉佩
		1	11	2	8	6000		8级香囊
		1	1	1	7	2100		7级缠手
		1	1	2	7	2100		7级剑
		1	1	3	7	2100		7级刀
		1	1	4	7	2100		7级棍
		1	1	5	7	2100		7级枪
		1	1	6	7	2100		7级锤
		1	2	2	7	1050		7级飞刀
		1	2	3	7	1050		7级弩箭
		1	3	2	7	7000		7级男甲衣
		1	3	3	7	7000		7级男皮衣
		1	3	4	7	7000		7级男布衣
		1	3	6	7	3500		7级女甲衣
		1	3	7	7	3500		7级女皮衣
		1	3	8	7	3500		7级女布衣
		1	5	1	7	21000		7级项链
		1	6	1	7	21000		7级护身符
		1	8	1	7	21000		7级男腰带
		1	8	2	7	10500		7级女腰带
		1	9	2	7	7000		7级男甲帽
		1	9	3	7	7000		7级男皮帽
		1	9	4	7	7000		7级男布帽
		1	9	6	7	3500		7级女甲帽
		1	9	7	7	3500		7级女皮帽
		1	9	8	7	3500		7级女布帽
		1	10	1	7	21000		7级护腕
		1	10	2	7	10500		7级手镯
		1	11	1	7	14000		7级玉佩
		1	11	2	7	7000		7级香囊
		18	1	114	2	205340		2级玄晶
		18	1	114	3	50000		3级玄晶
		18	1	114	4	21290		4级玄晶
		18	1	114	5	1500		5级玄晶
		2	7	210	8	60		绝火靴紫装PVP_金系
		2	7	230	8	60		绝火靴紫装PVP_木系
		2	7	250	8	60		绝火靴紫装PVP_水系
		2	7	270	8	60		绝火靴紫装PVP_火系
		2	7	290	8	60		绝火靴紫装PVP_土系
		2	7	220	8	30		轻云靴紫装PVP_金系
		2	7	240	8	30		轻云靴紫装PVP_木系
		2	7	260	8	30		轻云靴紫装PVP_水系
		2	7	280	8	30		轻云靴紫装PVP_火系
		2	7	300	8	30		轻云靴紫装PVP_土系
		2	7	410	8	8		绝火靴橙装PVP_金系
		2	7	430	8	8		绝火靴橙装PVP_木系
		2	7	450	8	8		绝火靴橙装PVP_水系
		2	7	470	8	8		绝火靴橙装PVP_火系
		2	7	490	8	8		绝火靴橙装PVP_土系
		2	7	420	8	4		轻云靴橙装PVP_金系
		2	7	440	8	4		轻云靴橙装PVP_木系
		2	7	460	8	4		轻云靴橙装PVP_水系
		2	7	480	8	4		轻云靴橙装PVP_火系
		2	7	500	8	4		轻云靴橙装PVP_土系
		18	1	80	1	40000		福袋
