Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	300					250000		
		1	3	2	2	20000		Ëø×Ó¼×
		1	3	3	2	20000		´Ì¿Í×°
		1	3	4	2	20000		ÒÝÏÀ×°
		1	3	6	2	10000		°×È×¼×
		1	3	7	2	10000		ÁéÔË×°
		1	3	8	2	10000		ç²ÀöÉÀ
		1	4	1	2	60000		ÏÀÉÙÖ®½ä
		1	6	1	2	60000		Ááçç·û
		1	7	1	2	60000		ÎÚ¸ïÑ¥
		1	7	2	2	30000		½ð³ÝÑ¥
		1	8	1	2	60000		×º¼×Ñü´ø
		1	8	2	2	30000		ÊËÅ®Ñü´ø
		1	9	2	2	20000		¾«ÌúÊø·¢
		1	9	3	2	20000		ÂúÔÂóÒ
		1	9	4	2	20000		åÐÒ£½í
		1	9	6	2	10000		ÂÌµûÓñ´ø
		1	9	7	2	10000		ÂÌÓñ·¢´ø
		1	9	8	2	10000		ÒøÁåîÎ
		1	11	1	2	40000		ºÉÒ¶Åå
		1	11	2	2	20000		ÜÔÀòÏãÄÒ
		18	1	114	1	100000		1¼¶Ðþ¾§
		18	1	114	2	50000		2¼¶Ðþ¾§
		18	1	114	3	10000		3¼¶Ðþ¾§
		18	1	80	1	40000		¸£´ü
