Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	375					250000		
		1	1	1	3	5000		È­×Ú²øÊÖ
		1	1	2	3	5000		Æß³ß½£
		1	1	3	3	5000		Õ¶Âíµ¶
		1	1	4	3	5000		ËÄÆ½¹÷
		1	1	5	3	5000		µã¸ÖÇ¹
		1	1	6	3	5000		ÎåÐÇ´¸
		1	2	2	3	2500		ÆÆ·çµ¶
		1	2	3	3	2500		·Éºè¼ý
		1	3	2	3	15000		Á½ñÉîø
		1	3	3	3	15000		ÓæÈÌ×°
		1	3	4	3	15000		ÇàËªÅÛ
		1	3	6	3	7500		ÎäÁ¶¼×
		1	3	7	3	7500		×Ï¾¢×°
		1	3	8	3	7500		ÐÄÓ¡ÉÀ
		1	5	1	3	45000		±ù¾§ÏîÁ´
		1	6	1	3	45000		°Ù½õ·û
		1	8	1	3	45000		ÇàÊÞÑü´ø
		1	8	2	3	22500		ÅÌ»¨Ñü´ø
		1	9	2	3	15000		Ë«Ãæ¿ø
		1	9	3	3	15000		ÐþÉ´½í
		1	9	4	3	15000		½ð·ç¹Ú
		1	9	6	3	7500		ôä´äô¢
		1	9	7	3	7500		±ÙË®·¢´ø
		1	9	8	3	7500		ÊÞ¹ÇîÎ
		1	10	1	3	45000		¼¬Ç½»¤Íó
		1	10	2	3	22500		ÁáççÊÖïí
		1	11	1	3	30000		Â¹ÎÆÅå
		1	11	2	3	15000		ÈéÏãÏãÄÒ
		18	1	114	2	194000		2¼¶Ðþ¾§
		18	1	114	3	50000		3¼¶Ðþ¾§
		18	1	114	4	15000		4¼¶Ðþ¾§
		18	1	114	5	1000		5¼¶Ðþ¾§
		18	1	80	1	40000		¸£´ü
