Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	60					50000		
		1	1	1	3	60		3级缠手
		1	1	2	3	60		3级剑
		1	1	3	3	60		3级刀
		1	1	4	3	60		3级棍
		1	1	5	3	60		3级枪
		1	1	6	3	60		3级锤
		1	2	2	3	30		3级飞刀
		1	2	3	3	30		3级弩箭
		1	3	2	3	200		3级男甲衣
		1	3	3	3	200		3级男皮衣
		1	3	4	3	200		3级男布衣
		1	3	6	3	100		3级女甲衣
		1	3	7	3	100		3级女皮衣
		1	3	8	3	100		3级女布衣
		1	5	1	3	600		3级项链
		1	6	1	3	600		3级护身符
		1	8	1	3	600		3级男腰带
		1	8	2	3	300		3级女腰带
		1	9	2	3	200		3级男甲帽
		1	9	3	3	200		3级男皮帽
		1	9	4	3	200		3级男布帽
		1	9	6	3	100		3级女甲帽
		1	9	7	3	100		3级女皮帽
		1	9	8	3	100		3级女布帽
		1	10	1	3	600		3级护腕
		1	10	2	3	300		3级手镯
		1	11	1	3	400		3级玉佩
		1	11	2	3	200		3级香囊
		1	3	2	2	750		2级男甲衣
		1	3	3	2	750		2级男皮衣
		1	3	4	2	750		2级男布衣
		1	3	6	2	400		2级女甲衣
		1	3	7	2	400		2级女皮衣
		1	3	8	2	400		2级女布衣
		1	4	1	2	1500		2级戒指
		1	6	1	2	1500		2级护身符
		1	7	1	2	2500		2级男鞋
		1	7	2	2	1250		2级女鞋
		1	8	1	2	2500		2级男腰带
		1	8	2	2	1250		2级女腰带
		1	9	2	2	750		2级男甲帽
		1	9	3	2	750		2级男皮帽
		1	9	4	2	750		2级男布帽
		1	9	6	2	400		2级女甲帽
		1	9	7	2	400		2级女皮帽
		1	9	8	2	400		2级女布帽
		1	11	1	2	1000		2级玉佩
		1	11	2	2	500		2级香囊
		18	1	114	2	3000		2级玄晶
		18	1	114	3	300		3级玄晶
		18	1	48	1	325		陈年西北望
		18	1	49	1	325		陈年稻花香
		18	1	50	1	325		陈年女儿红
		18	1	51	1	325		陈年杏花村
		18	1	52	1	325		陈年烧刀子
		18	1	80	1	4000		福袋
