Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	900					250000		
		1	3	2	6	7500		6级男甲衣
		1	3	3	6	7500		6级男皮衣
		1	3	4	6	7500		6级男布衣
		1	3	6	6	3750		6级女甲衣
		1	3	7	6	3750		6级女皮衣
		1	3	8	6	3750		6级女布衣
		1	7	1	6	22500		6级男鞋
		1	7	2	6	11250		6级女鞋
		1	8	1	6	22500		6级男腰带
		1	8	2	6	11250		6级女腰带
		1	9	2	6	7500		6级男甲帽
		1	9	3	6	7500		6级男皮帽
		1	9	4	6	7500		6级男布帽
		1	9	6	6	3750		6级女甲帽
		1	9	7	6	3750		6级女皮帽
		1	9	8	6	3750		6级女布帽
		1	1	1	6	2250		6级缠手
		1	1	2	6	2250		6级剑
		1	1	3	6	2250		6级刀
		1	1	4	6	2250		6级棍
		1	1	5	6	2250		6级枪
		1	1	6	6	2250		6级锤
		1	2	2	6	1125		6级飞刀
		1	2	3	6	1125		6级弩箭
		1	4	1	6	22500		6级戒指
		1	6	1	6	22500		6级护身符
		1	11	1	6	15000		6级玉佩
		1	11	2	6	7500		6级香囊
		1	3	2	5	9000		5级男甲衣
		1	3	3	5	9000		5级男皮衣
		1	3	4	5	9000		5级男布衣
		1	3	6	5	4500		5级女甲衣
		1	3	7	5	4500		5级女皮衣
		1	3	8	5	4500		5级女布衣
		1	4	1	5	27000		5级戒指
		1	5	1	5	27000		5级项链
		1	6	1	5	27000		5级护身符
		1	7	1	5	27000		5级男鞋
		1	7	2	5	13500		5级女鞋
		1	8	1	5	27000		5级男腰带
		1	8	2	5	13500		5级女腰带
		1	10	1	5	27000		5级护腕
		1	10	2	5	13500		5级手镯
		18	1	114	2	141390		2级玄晶
		18	1	114	3	38000		3级玄晶
		18	1	114	4	15000		4级玄晶
		18	1	114	5	1500		5级玄晶
		2	7	208	6	140		飞羽靴紫装PVP_金系
		2	7	228	6	140		飞羽靴紫装PVP_木系
		2	7	248	6	140		飞羽靴紫装PVP_水系
		2	7	268	6	140		飞羽靴紫装PVP_火系
		2	7	288	6	140		飞羽靴紫装PVP_土系
		2	7	218	6	70		凤头靴紫装PVP_金系
		2	7	238	6	70		凤头靴紫装PVP_木系
		2	7	258	6	70		凤头靴紫装PVP_水系
		2	7	278	6	70		凤头靴紫装PVP_火系
		2	7	298	6	70		凤头靴紫装PVP_土系
		2	7	408	6	20		飞羽靴橙装PVP_金系
		2	7	428	6	20		飞羽靴橙装PVP_木系
		2	7	448	6	20		飞羽靴橙装PVP_水系
		2	7	468	6	20		飞羽靴橙装PVP_火系
		2	7	488	6	20		飞羽靴橙装PVP_土系
		2	7	418	6	10		凤头靴橙装PVP_金系
		2	7	438	6	10		凤头靴橙装PVP_木系
		2	7	458	6	10		凤头靴橙装PVP_水系
		2	7	478	6	10		凤头靴橙装PVP_火系
		2	7	498	6	10		凤头靴橙装PVP_土系
		18	1	80	1	40000		福袋
