Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	1200					250000		
		1	1	1	9	2000		9级缠手
		1	1	2	9	2000		9级剑
		1	1	3	9	2000		9级刀
		1	1	4	9	2000		9级棍
		1	1	5	9	2000		9级枪
		1	1	6	9	2000		9级锤
		1	2	2	9	1000		9级飞刀
		1	2	3	9	1000		9级弩箭
		1	3	2	9	6000		9级男甲衣
		1	3	3	9	6000		9级男皮衣
		1	3	4	9	6000		9级男布衣
		1	3	6	9	3000		9级女甲衣
		1	3	7	9	3000		9级女皮衣
		1	3	8	9	3000		9级女布衣
		1	4	1	9	18000		9级戒指
		1	5	1	9	18000		9级项链
		1	7	1	9	18000		9级男鞋
		1	7	2	9	9000		9级女鞋
		1	9	2	9	6000		9级男甲帽
		1	9	3	9	6000		9级男皮帽
		1	9	4	9	6000		9级男布帽
		1	9	6	9	3000		9级女甲帽
		1	9	7	9	3000		9级女皮帽
		1	9	8	9	3000		9级女布帽
		1	10	1	9	18000		9级护腕
		1	10	2	9	9000		9级手镯
		1	11	1	9	12000		9级玉佩
		1	11	2	9	6000		9级香囊
		1	1	1	8	2100		8级缠手
		1	1	2	8	2100		8级剑
		1	1	3	8	2100		8级刀
		1	1	4	8	2100		8级棍
		1	1	5	8	2100		8级枪
		1	1	6	8	2100		8级锤
		1	2	2	8	1050		8级飞刀
		1	2	3	8	1050		8级弩箭
		1	3	2	8	7000		8级男甲衣
		1	3	3	8	7000		8级男皮衣
		1	3	4	8	7000		8级男布衣
		1	3	6	8	3500		8级女甲衣
		1	3	7	8	3500		8级女皮衣
		1	3	8	8	3500		8级女布衣
		1	5	1	8	21000		8级项链
		1	6	1	8	21000		8级护身符
		1	8	1	8	21000		8级男腰带
		1	8	2	8	10500		8级女腰带
		1	9	2	8	7000		8级男甲帽
		1	9	3	8	7000		8级男皮帽
		1	9	4	8	7000		8级男布帽
		1	9	6	8	3500		8级女甲帽
		1	9	7	8	3500		8级女皮帽
		1	9	8	8	3500		8级女布帽
		1	10	1	8	21000		8级护腕
		1	10	2	8	10500		8级手镯
		1	11	1	8	14000		8级玉佩
		1	11	2	8	7000		8级香囊
		18	1	114	2	205340		2级玄晶
		18	1	114	3	50000		3级玄晶
		18	1	114	4	21505		4级玄晶
		18	1	114	5	1500		5级玄晶
		2	7	211	9	32		绝火靴紫装PVP_金系
		2	7	231	9	32		绝火靴紫装PVP_木系
		2	7	251	9	32		绝火靴紫装PVP_水系
		2	7	271	9	32		绝火靴紫装PVP_火系
		2	7	291	9	32		绝火靴紫装PVP_土系
		2	7	221	9	20		轻云靴紫装PVP_金系
		2	7	241	9	20		轻云靴紫装PVP_木系
		2	7	261	9	20		轻云靴紫装PVP_水系
		2	7	281	9	20		轻云靴紫装PVP_火系
		2	7	301	9	20		轻云靴紫装PVP_土系
		2	7	411	9	4		绝火靴橙装PVP_金系
		2	7	431	9	4		绝火靴橙装PVP_木系
		2	7	451	9	4		绝火靴橙装PVP_水系
		2	7	471	9	4		绝火靴橙装PVP_火系
		2	7	491	9	4		绝火靴橙装PVP_土系
		2	7	421	9	3		轻云靴橙装PVP_金系
		2	7	441	9	3		轻云靴橙装PVP_木系
		2	7	461	9	3		轻云靴橙装PVP_水系
		2	7	481	9	3		轻云靴橙装PVP_火系
		2	7	501	9	3		轻云靴橙装PVP_土系
		18	1	80	1	40000		福袋
