Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	555					250000		
		1	3	2	5	9000		5级男甲衣
		1	3	3	5	9000		5级男皮衣
		1	3	4	5	9000		5级男布衣
		1	3	6	5	4500		5级女甲衣
		1	3	7	5	4500		5级女皮衣
		1	3	8	5	4500		5级女布衣
		1	4	1	5	27000		5级戒指
		1	5	1	5	27000		5级项链
		1	6	1	5	27000		5级护身符
		1	7	1	5	27000		5级男鞋
		1	7	2	5	13500		5级女鞋
		1	8	1	5	27000		5级男腰带
		1	8	2	5	13500		5级女腰带
		1	10	1	5	27000		5级护腕
		1	10	2	5	13500		5级手镯
		1	1	1	4	3000		4级缠手
		1	1	2	4	3000		4级剑
		1	1	3	4	3000		4级刀
		1	1	4	4	3000		4级棍
		1	1	5	4	3000		4级枪
		1	1	6	4	3000		4级锤
		1	2	2	4	1500		4级飞刀
		1	2	3	4	1500		4级弩箭
		1	3	2	4	10000		4级男甲衣
		1	3	3	4	10000		4级男皮衣
		1	3	4	4	10000		4级男布衣
		1	3	6	4	5000		4级女甲衣
		1	3	7	4	5000		4级女皮衣
		1	3	8	4	5000		4级女布衣
		1	4	1	4	24000		4级戒指
		1	5	1	4	24000		4级项链
		1	7	1	4	30000		4级男鞋
		1	7	2	4	15000		4级女鞋
		1	9	2	4	10000		4级男甲帽
		1	9	3	4	10000		4级男皮帽
		1	9	4	4	10000		4级男布帽
		1	9	6	4	5000		4级女甲帽
		1	9	7	4	5000		4级女皮帽
		1	9	8	4	5000		4级女布帽
		1	10	1	4	30000		4级护腕
		1	10	2	4	15000		4级手镯
		1	11	1	4	16000		4级玉佩
		1	11	2	4	8000		4级香囊
		18	1	114	2	163000		2级玄晶
		18	1	114	3	21000		3级玄晶
		18	1	80	1	40000		福袋
